season,lg,tm,player,player_id
2016,NBA,BOS,Guerschon Yabusele,yabusgu01
2016,NBA,MEM,Wade Baldwin,baldwwa01
2016,NBA,DET,Henry Ellenson,ellenhe01
2016,NBA,DEN,Malik Beasley,beaslma01
2016,NBA,IND,Caris LeVert,leverca01
2016,NBA,ATL,DeAndre' Bembry,bembrde01
2016,NBA,CHO,Malachi Richardson,richama01
2016,NBA,BOS,Ante Žižić,zizican01
2016,NBA,PHI,Timothé Luwawu-Cabarrot,luwawti01
2016,NBA,LAC,Brice Johnson,johnsbr02
2016,NBA,PHI,Furkan Korkmaz,korkmfu01
2016,NBA,TOR,Pascal Siakam,siakapa01
2016,NBA,PHO,Skal Labissière,labissk01
2016,NBA,SAS,Dejounte Murray,murrade01
2016,NBA,GSW,Damian Jones,jonesda03
2016,NBA,BOS,Deyonta Davis,davisde01
2016,NBA,LAL,Ivica Zubac,zubaciv01
2016,NBA,LAC,Cheick Diallo,diallch01
2016,NBA,PHO,Tyler Ulis,ulisty01
2016,NBA,BOS,Rade Zagorac,zagorra01
2016,NBA,MIL,Malcolm Brogdon,brogdma01
2016,NBA,HOU,Chinanu Onuaku,onuakch01
2016,NBA,MIL,Patrick McCaw,mccawpa01
2016,NBA,NOP,David Michineau,michida01
2016,NBA,NOP,Diamond Stone,stonedi01
2016,NBA,ORL,Stephen Zimmerman,zimmest01
2016,NBA,UTA,Isaiah Whitehead,whiteis01
2016,NBA,HOU,Zhou Qi,qizh01
2016,NBA,ATL,Isaïa Cordinier,cordiis01
2016,NBA,BOS,Demetrius Jackson,jacksde01
2016,NBA,DAL,A.J. Hammons,hammoaj01
2016,NBA,ORL,Jake Layman,laymaja01
2016,NBA,CHI,Paul Zipser,zipsepa01
2016,NBA,DET,Michael Gbinije,gbinimi01
2016,NBA,IND,Georges Niang,niangge01
2016,NBA,BOS,Ben Bentil,bentibe01
2016,NBA,UTA,Joel Bolomboy,bolomjo01
2016,NBA,DEN,Petr Cornelie,cornepe01
2016,NBA,ATL,Kay Felder,feldeka01
2016,NBA,BRK,Marcus Paige,paigema01
2016,NBA,DEN,Daniel Hamilton,hamilda02
2016,NBA,MEM,Wang Zhelin,sheliwa01
2016,NBA,BOS,Abdel Nader,naderab01
2016,NBA,SAC,Isaiah Cousins,cousiis01
2016,NBA,UTA,Tyrone Wallace,wallaty01
2015,NBA,MIN,Karl-Anthony Towns,townska01
2015,NBA,LAL,D'Angelo Russell,russeda01
2015,NBA,PHI,Jahlil Okafor,okafoja01
2015,NBA,NYK,Kristaps Porziņģis,porzikr01
2015,NBA,ORL,Mario Hezonja,hezonma01
2015,NBA,SAC,Willie Cauley-Stein,caulewi01
2015,NBA,DEN,Emmanuel Mudiay,mudiaem01
2015,NBA,DET,Stanley Johnson,johnsst04
2015,NBA,CHO,Frank Kaminsky,kaminfr01
2015,NBA,MIA,Justise Winslow,winslju01
2015,NBA,IND,Myles Turner,turnemy01
2015,NBA,UTA,Trey Lyles,lylestr01
2015,NBA,PHO,Devin Booker,bookede01
2015,NBA,OKC,Cameron Payne,payneca01
2015,NBA,ATL,Kelly Oubre Jr.,oubreke01
2015,NBA,BOS,Terry Rozier,roziete01
2015,NBA,MIL,Rashad Vaughn,vaughra01
2015,NBA,HOU,Sam Dekker,dekkesa01
2015,NBA,WAS,Jerian Grant,grantje02
2015,NBA,TOR,Delon Wright,wrighde01
2015,NBA,DAL,Justin Anderson,anderju01
2015,NBA,CHI,Bobby Portis,portibo01
2015,NBA,POR,Rondae Hollis-Jefferson,holliro01
2015,NBA,CLE,Tyus Jones,jonesty01
2015,NBA,MEM,Jarell Martin,martija01
2015,NBA,SAS,Nikola Milutinov,milutni01
2015,NBA,LAL,Larry Nance Jr.,nancela02
2015,NBA,BOS,R.J. Hunter,hunterj01
2015,NBA,BRK,Chris McCullough,mcculch01
2015,NBA,GSW,Kevon Looney,looneke01
2015,NBA,MIN,Cedi Osman,osmande01
2015,NBA,HOU,Montrezl Harrell,harremo01
2015,NBA,BOS,Jordan Mickey,mickejo01
2015,NBA,LAL,Anthony Brown,brownan02
2015,NBA,PHI,Willy Hernangómez,hernawi01
2015,NBA,MIN,Rakeem Christmas,chrisra01
2015,NBA,PHI,Richaun Holmes,holmeri01
2015,NBA,DET,Darrun Hilliard,hillida01
2015,NBA,CHO,Juan Pablo Vaulet,vauleju01
2015,NBA,MIA,Josh Richardson,richajo01
2015,NBA,BRK,Pat Connaughton,connapa01
2015,NBA,UTA,Olivier Hanlan,hanlaol01
2015,NBA,IND,Joe Young,youngjo01
2015,NBA,PHO,Andrew Harrison,harrian01
2015,NBA,BOS,Marcus Thornton,thornma02
2015,NBA,MIL,Norman Powell,powelno01
2015,NBA,PHI,Artūras Gudaitis,gudaiar01
2015,NBA,OKC,Dakari Johnson,johnsda04
2015,NBA,WAS,Aaron White,whiteaa01
2015,NBA,ATL,Marcus Eriksson,eriksma01
2015,NBA,ORL,Tyler Harvey,harvety01
2015,NBA,DAL,Satnam Singh,singhsa01
2015,NBA,CLE,Sir'Dominic Pointer,pointsi01
2015,NBA,UTA,Dani Díez,diezda01
2015,NBA,SAS,Cady Lalanne,lalanca01
2015,NBA,NOP,Branden Dawson,dawsobr01
2015,NBA,DEN,Nikola Radičević,radicni01
2015,NBA,PHI,J.P. Tokoto,tokotjp01
2015,NBA,ATL,Dimitrios Agravanis,agravdi01
2015,NBA,PHI,Luka Mitrović,mitrolu01
2014,NBA,CLE,Andrew Wiggins,wiggian01
2014,NBA,MIL,Jabari Parker,parkeja01
2014,NBA,PHI,Joel Embiid,embiijo01
2014,NBA,ORL,Aaron Gordon,gordoaa01
2014,NBA,UTA,Dante Exum,exumda01
2014,NBA,BOS,Marcus Smart,smartma01
2014,NBA,LAL,Julius Randle,randlju01
2014,NBA,SAC,Nik Stauskas,stausni01
2014,NBA,CHO,Noah Vonleh,vonleno01
2014,NBA,PHI,Elfrid Payton,paytoel01
2014,NBA,DEN,Doug McDermott,mcderdo01
2014,NBA,ORL,Dario Šarić,saricda01
2014,NBA,MIN,Zach LaVine,lavinza01
2014,NBA,PHO,T.J. Warren,warretj01
2014,NBA,ATL,Adreian Payne,paynead01
2014,NBA,CHI,Jusuf Nurkić,nurkiju01
2014,NBA,BOS,James Young,youngja01
2014,NBA,PHO,Tyler Ennis,ennisty01
2014,NBA,CHI,Gary Harris,harriga01
2014,NBA,TOR,Bruno Caboclo,cabocbr01
2014,NBA,OKC,Mitch McGary,mcgarmi01
2014,NBA,MEM,Jordan Adams,adamsjo01
2014,NBA,UTA,Rodney Hood,hoodro01
2014,NBA,CHO,Shabazz Napier,napiesh01
2014,NBA,HOU,Clint Capela,capelca01
2014,NBA,MIA,P.J. Hairston,hairspj02
2014,NBA,PHO,Bogdan Bogdanović,bogdabo01
2014,NBA,LAC,C.J. Wilcox,wilcocj01
2014,NBA,OKC,Josh Huestis,huestjo01
2014,NBA,SAS,Kyle Anderson,anderky01
2014,NBA,MIL,Damien Inglis,inglida01
2014,NBA,PHI,K.J. McDaniels,mcdankj01
2014,NBA,CLE,Joe Harris,harrijo01
2014,NBA,NYK,Cleanthony Early,earlycl01
2014,NBA,UTA,Jarnell Stokes,stokeja01
2014,NBA,MIL,Johnny O'Bryant,obryajo01
2014,NBA,TOR,DeAndre Daniels,daniede01
2014,NBA,DET,Spencer Dinwiddie,dinwisp01
2014,NBA,PHI,Jerami Grant,grantje01
2014,NBA,MIN,Glenn Robinson III,robingl02
2014,NBA,DEN,Nikola Jokić,jokicni01
2014,NBA,HOU,Nick Johnson,johnsni01
2014,NBA,ATL,Edy Tavares,tavarwa01
2014,NBA,MIN,Markel Brown,brownma02
2014,NBA,CHO,Dwight Powell,poweldw01
2014,NBA,WAS,Jordan Clarkson,clarkjo01
2014,NBA,PHI,Russ Smith,smithru01
2014,NBA,MIL,Lamar Patterson,pattela01
2014,NBA,CHI,Cameron Bairstow,bairsca01
2014,NBA,PHO,Alec Brown,brownal01
2014,NBA,NYK,Thanasis Antetokounmpo,antetth01
2014,NBA,PHI,Vasilije Micić,micicva01
2014,NBA,MIN,Alessandro Gentile,gential01
2014,NBA,PHI,Nemanja Dangubić,dangune01
2014,NBA,MIA,Semaj Christon,chrisse01
2014,NBA,DEN,Devyn Marble,marblde01
2014,NBA,IND,Louis Labeyrie,labeylo01
2014,NBA,SAS,Jordan McRae,mcraejo01
2014,NBA,TOR,Xavier Thames,thamexa01
2014,NBA,SAS,Cory Jefferson,jeffeco01
2013,NBA,CLE,Anthony Bennett,bennean01
2013,NBA,ORL,Victor Oladipo,oladivi01
2013,NBA,WAS,Otto Porter Jr.,porteot01
2013,NBA,CHA,Cody Zeller,zelleco01
2013,NBA,PHO,Alex Len,lenal01
2013,NBA,NOH,Nerlens Noel,noelne01
2013,NBA,SAC,Ben McLemore,mclembe01
2013,NBA,DET,Kentavious Caldwell-Pope,caldwke01
2013,NBA,MIN,Trey Burke,burketr01
2013,NBA,POR,CJ McCollum,mccolcj01
2013,NBA,PHI,Michael Carter-Williams,cartemi01
2013,NBA,OKC,Steven Adams,adamsst01
2013,NBA,DAL,Kelly Olynyk,olynyke01
2013,NBA,UTA,Shabazz Muhammad,muhamsh01
2013,NBA,MIL,Giannis Antetokounmpo,antetgi01
2013,NBA,BOS,Lucas Nogueira,noguelu01
2013,NBA,ATL,Dennis Schröder,schrode01
2013,NBA,ATL,Shane Larkin,larkish01
2013,NBA,CLE,Sergey Karasev,karasse01
2013,NBA,CHI,Tony Snell,snellto01
2013,NBA,UTA,Gorgui Dieng,dienggo01
2013,NBA,BRK,Mason Plumlee,plumlma01
2013,NBA,IND,Solomon Hill,hillso01
2013,NBA,NYK,Tim Hardaway Jr.,hardati02
2013,NBA,LAC,Reggie Bullock,bullore01
2013,NBA,MIN,Andre Roberson,roberan03
2013,NBA,DEN,Rudy Gobert,goberru01
2013,NBA,SAS,Livio Jean-Charles,jeancli01
2013,NBA,OKC,Archie Goodwin,goodwar01
2013,NBA,PHO,Nemanja Nedović,nedovne01
2013,NBA,CLE,Allen Crabbe,crabbal01
2013,NBA,OKC,Álex Abrines,abrinal01
2013,NBA,CLE,Carrick Felix,felixca01
2013,NBA,HOU,Isaiah Canaan,canaais01
2013,NBA,PHI,Glen Rice Jr.,ricegl02
2013,NBA,SAC,Ray McCallum,mccalra01
2013,NBA,DET,Tony Mitchell,mitchto02
2013,NBA,WAS,Nate Wolters,woltena01
2013,NBA,POR,Jeff Withey,witheje01
2013,NBA,POR,Grant Jerrett,jerregr01
2013,NBA,MEM,Jamaal Franklin,frankja01
2013,NBA,PHI,Pierre Jackson,jackspi01
2013,NBA,MIL,Ricky Ledo,ledori01
2013,NBA,DAL,Mike Muscala,muscami01
2013,NBA,POR,Marko Todorović,todorma01
2013,NBA,UTA,Erick Green,greener01
2013,NBA,ATL,Raul Neto,netora01
2013,NBA,LAL,Ryan Kelly,kellyry01
2013,NBA,CHI,Erik Murphy,murpher01
2013,NBA,ATL,James Ennis III,ennisja01
2013,NBA,ORL,Romero Osby,osbyro01
2013,NBA,MIN,Lorenzo Brown,brownlo01
2013,NBA,IND,Colton Iverson,iversco01
2013,NBA,WAS,Arsalan Kazemi,kazemar01
2013,NBA,MEM,Joffrey Lauvergne,lauvejo01
2013,NBA,DET,Peyton Siva,sivape01
2013,NBA,PHO,Alex Oriakhi,oriakal01
2013,NBA,SAS,Deshaun Thomas,thomade01
2013,NBA,MIN,Bojan Dubljević,dubljbo01
2013,NBA,MEM,Jānis Timma,timmaja01
2012,NBA,NOH,Anthony Davis,davisan02
2012,NBA,CHA,Michael Kidd-Gilchrist,kiddgmi01
2012,NBA,WAS,Bradley Beal,bealbr01
2012,NBA,CLE,Dion Waiters,waitedi01
2012,NBA,SAC,Thomas Robinson,robinth01
2012,NBA,POR,Damian Lillard,lillada01
2012,NBA,GSW,Harrison Barnes,barneha02
2012,NBA,TOR,Terrence Ross,rosste01
2012,NBA,DET,Andre Drummond,drumman01
2012,NBA,NOH,Austin Rivers,riverau01
2012,NBA,POR,Meyers Leonard,leoname01
2012,NBA,HOU,Jeremy Lamb,lambje01
2012,NBA,PHO,Kendall Marshall,marshke01
2012,NBA,MIL,John Henson,hensojo01
2012,NBA,PHI,Maurice Harkless,harklma01
2012,NBA,HOU,Royce White,whitero03
2012,NBA,DAL,Tyler Zeller,zellety01
2012,NBA,HOU,Terrence Jones,joneste01
2012,NBA,ORL,Andrew Nicholson,nichoan01
2012,NBA,DEN,Evan Fournier,fournev01
2012,NBA,BOS,Jared Sullinger,sullija01
2012,NBA,BOS,Fab Melo,melofa01
2012,NBA,ATL,John Jenkins,jenkijo01
2012,NBA,CLE,Jared Cunningham,cunnija01
2012,NBA,MEM,Tony Wroten,wroteto01
2012,NBA,IND,Miles Plumlee,plumlmi01
2012,NBA,MIA,Arnett Moultrie,moultar01
2012,NBA,OKC,Perry Jones,jonespe01
2012,NBA,CHI,Marquis Teague,teaguma01
2012,NBA,GSW,Festus Ezeli,ezelife01
2012,NBA,CHA,Jeff Taylor,tayloje03
2012,NBA,WAS,Tomáš Satoranský,satorto01
2012,NBA,CLE,Bernard James,jamesbe01
2012,NBA,CLE,Jae Crowder,crowdja01
2012,NBA,GSW,Draymond Green,greendr01
2012,NBA,SAC,Orlando Johnson,johnsor01
2012,NBA,TOR,Quincy Acy,acyqu01
2012,NBA,DEN,Quincy Miller,millequ01
2012,NBA,DET,Khris Middleton,middlkh01
2012,NBA,POR,Will Barton,bartowi01
2012,NBA,POR,Tyshawn Taylor,tayloty01
2012,NBA,MIL,Doron Lamb,lambdo01
2012,NBA,ATL,Mike Scott,scottmi01
2012,NBA,DET,Kim English,engliki01
2012,NBA,PHI,Justin Hamilton,hamilju01
2012,NBA,NOH,Darius Miller,milleda01
2012,NBA,UTA,Kevin Murphy,murphke01
2012,NBA,NYK,Kostas Papanikolaou,papanko01
2012,NBA,ORL,Kyle O'Quinn,oquinky01
2012,NBA,DEN,İzzet Türkyılmaz,turkyiz01
2012,NBA,BOS,Kris Joseph,josepkr01
2012,NBA,GSW,Ognjen Kuzmić,kuzmiog01
2012,NBA,LAC,Furkan Aldemir,aldemfu01
2012,NBA,PHI,Tornike Shengelia,shengto01
2012,NBA,DAL,Darius Johnson-Odom,johnsda03
2012,NBA,TOR,Tomislav Zubčić,zubcito01
2012,NBA,NJN,İlkan Karaman,karamil01
2012,NBA,MIN,Robbie Hummel,hummero01
2012,NBA,SAS,Marcus Denmon,denmoma01
2012,NBA,LAL,Robert Sacre,sacrero01
2011,NBA,CLE,Kyrie Irving,irvinky01
2011,NBA,MIN,Derrick Williams,willide02
2011,NBA,UTA,Enes Freedom,kanteen01
2011,NBA,CLE,Tristan Thompson,thomptr01
2011,NBA,TOR,Jonas Valančiūnas,valanjo01
2011,NBA,WAS,Jan Veselý,veselja01
2011,NBA,SAC,Bismack Biyombo,biyombi01
2011,NBA,DET,Brandon Knight,knighbr03
2011,NBA,CHA,Kemba Walker,walkeke02
2011,NBA,MIL,Jimmer Fredette,fredeji01
2011,NBA,GSW,Klay Thompson,thompkl01
2011,NBA,UTA,Alec Burks,burksal01
2011,NBA,PHO,Markieff Morris,morrima02
2011,NBA,HOU,Marcus Morris,morrima03
2011,NBA,IND,Kawhi Leonard,leonaka01
2011,NBA,PHI,Nikola Vučević,vucevni01
2011,NBA,NYK,Iman Shumpert,shumpim01
2011,NBA,WAS,Chris Singleton,singlch01
2011,NBA,CHA,Tobias Harris,harrito02
2011,NBA,MIN,Donatas Motiejūnas,motiedo01
2011,NBA,POR,Nolan Smith,smithno01
2011,NBA,DEN,Kenneth Faried,farieke01
2011,NBA,HOU,Nikola Mirotić,mirotni01
2011,NBA,OKC,Reggie Jackson,jacksre01
2011,NBA,BOS,MarShon Brooks,brookma01
2011,NBA,DAL,Jordan Hamilton,hamiljo02
2011,NBA,NJN,JaJuan Johnson,johnsja02
2011,NBA,CHI,Norris Cole,coleno01
2011,NBA,SAS,Cory Joseph,josepco01
2011,NBA,CHI,Jimmy Butler,butleji01
2011,NBA,MIA,Bojan Bogdanović,bogdabo02
2011,NBA,CLE,Justin Harper,harpeju01
2011,NBA,DET,Kyle Singler,singlky01
2011,NBA,WAS,Shelvin Mack,macksh01
2011,NBA,SAC,Tyler Honeycutt,honeyty01
2011,NBA,NJN,Jordan Williams,willijo03
2011,NBA,LAC,Trey Thompkins,thomptr02
2011,NBA,HOU,Chandler Parsons,parsoch01
2011,NBA,CHA,Jeremy Tyler,tylerje01
2011,NBA,MIL,Jon Leuer,leuerjo01
2011,NBA,LAL,Darius Morris,morrida01
2011,NBA,IND,Dāvis Bertāns,bertada01
2011,NBA,CHI,Malcolm Lee,leema01
2011,NBA,GSW,Charles Jenkins,jenkich01
2011,NBA,NOH,Josh Harrellson,harrejo01
2011,NBA,LAL,Andrew Goudelock,goudean01
2011,NBA,LAC,Travis Leslie,leslitr01
2011,NBA,ATL,Keith Benson,bensoke02
2011,NBA,MEM,Josh Selby,selbyjo01
2011,NBA,PHI,Lavoy Allen,allenla01
2011,NBA,POR,Jon Diebler,diebljo01
2011,NBA,DET,Vernon Macklin,macklve01
2011,NBA,ORL,DeAndre Liggins,liggide01
2011,NBA,CLE,Milan Mačvan,macvami01
2011,NBA,BOS,E'Twaun Moore,mooreet01
2011,NBA,LAL,Chukwudiebere Maduabum,maduach01
2011,NBA,DAL,Tanguy Ngombo,ngombta01
2011,NBA,LAL,Ater Majok,majokat01
2011,NBA,SAS,Ádám Hanga,hangaad01
2011,NBA,SAC,Isaiah Thomas,thomais02
2010,NBA,WAS,John Wall,walljo01
2010,NBA,PHI,Evan Turner,turneev01
2010,NBA,NJN,Derrick Favors,favorde01
2010,NBA,MIN,Wesley Johnson,johnswe01
2010,NBA,SAC,DeMarcus Cousins,couside01
2010,NBA,GSW,Ekpe Udoh,udohek01
2010,NBA,DET,Greg Monroe,monrogr01
2010,NBA,LAC,Al-Farouq Aminu,aminual01
2010,NBA,UTA,Gordon Hayward,haywago01
2010,NBA,IND,Paul George,georgpa01
2010,NBA,NOH,Cole Aldrich,aldrico01
2010,NBA,MEM,Xavier Henry,henryxa01
2010,NBA,TOR,Ed Davis,davised01
2010,NBA,HOU,Patrick Patterson,pattepa01
2010,NBA,MIL,Larry Sanders,sandela01
2010,NBA,MIN,Luke Babbitt,babbilu01
2010,NBA,CHI,Kevin Séraphin,serapke01
2010,NBA,OKC,Eric Bledsoe,bledser01
2010,NBA,BOS,Avery Bradley,bradlav01
2010,NBA,SAS,James Anderson,anderja01
2010,NBA,OKC,Craig Brackins,brackcr01
2010,NBA,POR,Elliot Williams,williel01
2010,NBA,MIN,Trevor Booker,booketr01
2010,NBA,ATL,Damion James,jamesda01
2010,NBA,MEM,Dominique Jones,jonesdo02
2010,NBA,OKC,Quincy Pondexter,pondequ01
2010,NBA,NJN,Jordan Crawford,crawfjo02
2010,NBA,MEM,Greivis Vásquez,vasqugr01
2010,NBA,ORL,Daniel Orton,ortonda01
2010,NBA,WAS,Lazar Hayward,haywala01
2010,NBA,NJN,Tibor Pleiß,pleisti01
2010,NBA,MIA,Dexter Pittman,pittmde01
2010,NBA,SAC,Hassan Whiteside,whiteha01
2010,NBA,POR,Armon Johnson,johnsar02
2010,NBA,WAS,Nemanja Bjelica,bjeline01
2010,NBA,DET,Terrico White,whitete01
2010,NBA,MIL,Darington Hobson,hobsoda01
2010,NBA,NYK,Andy Rautins,rautian01
2010,NBA,NYK,Landry Fields,fieldla01
2010,NBA,IND,Lance Stephenson,stephla01
2010,NBA,MIA,Jarvis Varnado,varnaja01
2010,NBA,MIA,Da'Sean Butler,butleda03
2010,NBA,LAL,Devin Ebanks,ebankde01
2010,NBA,MIL,Jerome Jordan,jordaje01
2010,NBA,MIN,Paulão Prestes,prestpa01
2010,NBA,PHO,Gani Lawal,lawalga01
2010,NBA,MIL,Tiny Gallon,galloti01
2010,NBA,MIA,Latavious Williams,willila01
2010,NBA,SAS,Ryan Richards,richary01
2010,NBA,DAL,Solomon Alabi,alabiso01
2010,NBA,OKC,Magnum Rolle,rollema01
2010,NBA,BOS,Luke Harangody,haranlu01
2010,NBA,ATL,Pape Sy,sypa01
2010,NBA,LAC,Willie Warren,warrewi01
2010,NBA,UTA,Jeremy Evans,evansje01
2010,NBA,MIN,Hamady N'Diaye,ndiayha01
2010,NBA,IND,Ryan Reid,reidry01
2010,NBA,LAL,Derrick Caracter,caracde01
2010,NBA,ORL,Stanley Robinson,robinst01
2010,NBA,PHO,Dwayne Collins,collidw01
2009,NBA,LAC,Blake Griffin,griffbl01
2009,NBA,MEM,Hasheem Thabeet,thabeha01
2009,NBA,OKC,James Harden,hardeja01
2009,NBA,SAC,Tyreke Evans,evansty01
2009,NBA,MIN,Ricky Rubio,rubiori01
2009,NBA,MIN,Jonny Flynn,flynnjo01
2009,NBA,GSW,Stephen Curry,curryst01
2009,NBA,NYK,Jordan Hill,hilljo01
2009,NBA,TOR,DeMar DeRozan,derozde01
2009,NBA,MIL,Brandon Jennings,jennibr01
2009,NBA,NJN,Terrence Williams,willite01
2009,NBA,CHA,Gerald Henderson,hendege02
2009,NBA,IND,Tyler Hansbrough,hansbty01
2009,NBA,PHO,Earl Clark,clarkea01
2009,NBA,DET,Austin Daye,dayeau01
2009,NBA,CHI,James Johnson,johnsja01
2009,NBA,PHI,Jrue Holiday,holidjr01
2009,NBA,MIN,Ty Lawson,lawsoty01
2009,NBA,ATL,Jeff Teague,teaguje01
2009,NBA,UTA,Eric Maynor,maynoer01
2009,NBA,NOH,Darren Collison,collida01
2009,NBA,POR,Victor Claver,clavevi01
2009,NBA,SAC,Omri Casspi,casspom01
2009,NBA,DAL,Byron Mullens,mulleby01
2009,NBA,OKC,Rodrigue Beaubois,beaubro01
2009,NBA,CHI,Taj Gibson,gibsota01
2009,NBA,MEM,DeMarre Carroll,carrode01
2009,NBA,MIN,Wayne Ellington,ellinwa01
2009,NBA,LAL,Toney Douglas,douglto01
2009,NBA,CLE,Christian Eyenga,eyengch01
2009,NBA,SAC,Jeff Ayres,pendeje02
2009,NBA,WAS,Jermaine Taylor,tayloje02
2009,NBA,POR,Dante Cunningham,cunnida01
2009,NBA,DEN,Sergio Llull,llullse01
2009,NBA,DET,DaJuan Summers,summeda01
2009,NBA,MEM,Sam Young,youngsa01
2009,NBA,SAS,DeJuan Blair,blairde01
2009,NBA,POR,Jon Brockman,brockjo01
2009,NBA,DET,Jonas Jerebko,jerebjo01
2009,NBA,CHA,Derrick Brown,brownde04
2009,NBA,MIL,Jodie Meeks,meeksjo01
2009,NBA,LAL,Patrick Beverley,beverpa01
2009,NBA,MIA,Marcus Thornton,thornma01
2009,NBA,DET,Chase Budinger,budinch01
2009,NBA,MIN,Nick Calathes,calatni01
2009,NBA,CLE,Danny Green,greenda02
2009,NBA,MIN,Henk Norel,norelhe01
2009,NBA,PHO,Taylor Griffin,griffta01
2009,NBA,ATL,Sergiy Gladyr,gladyse01
2009,NBA,UTA,Goran Suton,sutongo01
2009,NBA,SAS,Jack McClinton,mcclija01
2009,NBA,IND,A.J. Price,priceaj01
2009,NBA,SAS,Nando De Colo,decolna01
2009,NBA,CHA,Robert Vaden,vadenro01
2009,NBA,POR,Patty Mills,millspa02
2009,NBA,DAL,Ahmad Nivins,nivinah01
2009,NBA,PHO,Emir Preldžić,preldem01
2009,NBA,BOS,Lester Hudson,hudsole01
2009,NBA,LAL,Chinemelu Elonu,elonuch01
2009,NBA,MIA,Robert Dozier,doziero01
2008,NBA,CHI,Derrick Rose,rosede01
2008,NBA,MIA,Michael Beasley,beaslmi01
2008,NBA,MIN,O.J. Mayo,mayooj01
2008,NBA,SEA,Russell Westbrook,westbru01
2008,NBA,MEM,Kevin Love,loveke01
2008,NBA,NYK,Danilo Gallinari,gallida01
2008,NBA,LAC,Eric Gordon,gordoer01
2008,NBA,MIL,Joe Alexander,alexajo01
2008,NBA,CHA,D.J. Augustin,augusdj01
2008,NBA,NJN,Brook Lopez,lopezbr01
2008,NBA,IND,Jerryd Bayless,bayleje01
2008,NBA,SAC,Jason Thompson,thompja02
2008,NBA,POR,Brandon Rush,rushbr01
2008,NBA,GSW,Anthony Randolph,randoan01
2008,NBA,PHO,Robin Lopez,lopezro01
2008,NBA,PHI,Marreese Speights,speigma01
2008,NBA,TOR,Roy Hibbert,hibbero01
2008,NBA,WAS,JaVale McGee,mcgeeja01
2008,NBA,CLE,J.J. Hickson,hicksjj01
2008,NBA,CHA,Alexis Ajinça,ajincal01
2008,NBA,NJN,Ryan Anderson,anderry01
2008,NBA,ORL,Courtney Lee,leeco01
2008,NBA,UTA,Kosta Koufos,koufoko01
2008,NBA,SEA,Serge Ibaka,ibakase01
2008,NBA,HOU,Nicolas Batum,batumni01
2008,NBA,SAS,George Hill,hillge01
2008,NBA,NOH,Darrell Arthur,arthuda01
2008,NBA,MEM,Donté Greene,greendo01
2008,NBA,DET,D.J. White,whitedj01
2008,NBA,BOS,J.R. Giddens,giddejr01
2008,NBA,MIN,Nikola Peković,pekovni01
2008,NBA,SEA,Walter Sharpe,sharpwa01
2008,NBA,POR,Joey Dorsey,dorsejo01
2008,NBA,MIN,Mario Chalmers,chalmma01
2008,NBA,LAC,DeAndre Jordan,jordade01
2008,NBA,POR,Ömer Aşık,asikom01
2008,NBA,MIL,Luc Mbah a Moute,mbahalu01
2008,NBA,CHA,Kyle Weaver,weaveky01
2008,NBA,CHI,Sonny Weems,weemsso01
2008,NBA,NJN,Chris Douglas-Roberts,douglch01
2008,NBA,IND,Nathan Jawai,jawaina01
2008,NBA,SAC,Sean Singletary,singlse01
2008,NBA,SAC,Patrick Ewing,ewingpa02
2008,NBA,UTA,Ante Tomić,tomican01
2008,NBA,SAS,Goran Dragić,dragigo01
2008,NBA,SEA,Trent Plaisted,plaistr01
2008,NBA,WAS,Henry Walker,walkebi01
2008,NBA,PHO,Malik Hairston,hairsma01
2008,NBA,GSW,Richard Hendrix,hendrri02
2008,NBA,SEA,DeVon Hardin,hardide01
2008,NBA,DAL,Shan Foster,fostesh01
2008,NBA,MIA,Darnell Jackson,jacksda01
2008,NBA,UTA,Tadija Dragićević,dragita01
2008,NBA,HOU,Maarty Leunen,leunema01
2008,NBA,POR,Mike Taylor,taylomi01
2008,NBA,SEA,Sasha Kaun,kaunsa01
2008,NBA,SAS,James Gist,gistja01
2008,NBA,LAL,Joe Crawford,crawfjo01
2008,NBA,DET,Deron Washington,washide02
2008,NBA,BOS,Semih Erden,erdense01
2007,NBA,POR,Greg Oden,odengr01
2007,NBA,SEA,Kevin Durant,duranke01
2007,NBA,ATL,Al Horford,horfoal01
2007,NBA,MEM,Mike Conley,conlemi01
2007,NBA,BOS,Jeff Green,greenje02
2007,NBA,MIL,Yi Jianlian,jianlyi01
2007,NBA,MIN,Corey Brewer,breweco01
2007,NBA,CHA,Brandan Wright,wrighbr03
2007,NBA,CHI,Joakim Noah,noahjo01
2007,NBA,SAC,Spencer Hawes,hawessp01
2007,NBA,ATL,Acie Law,lawac01
2007,NBA,PHI,Thaddeus Young,youngth01
2007,NBA,NOK,Julian Wright,wrighju01
2007,NBA,LAC,Al Thornton,thornal01
2007,NBA,DET,Rodney Stuckey,stuckro01
2007,NBA,WAS,Nick Young,youngni01
2007,NBA,NJN,Sean Williams,willise01
2007,NBA,GSW,Marco Belinelli,belinma01
2007,NBA,LAL,Javaris Crittenton,crittja01
2007,NBA,MIA,Jason Smith,smithja02
2007,NBA,PHI,Daequan Cook,cookda02
2007,NBA,CHA,Jared Dudley,dudleja01
2007,NBA,NYK,Wilson Chandler,chandwi01
2007,NBA,PHO,Rudy Fernández,fernaru01
2007,NBA,UTA,Morris Almond,almonmo01
2007,NBA,HOU,Aaron Brooks,brookaa01
