season,lg,player,player_id,age
2002,nba,Darius Miles,milesda01,20
2002,nba,Andre Miller,millean02,25
2002,nba,Paul Pierce,piercpa01,24
2002,nba,Malik Rose,rosema01,27
2002,nba,Latrell Sprewell,sprewla01,31
2002,nba,John Stockton,stockjo01,39
2002,nba,Jerome Williams,willije01,28
2002,nba,Dirk Nowitzki,nowitdi01,23
2002,nba,Steve Nash,nashst01,27
2002,nba,Peja Stojaković,stojape01,24
2002,nba,Vlade Divac,divacvl01,33
2002,nba,Jerry Stackhouse,stackje01,27
2002,nba,Elton Brand,brandel01,22
2002,nba,Michael Jordan,jordami01,38
2002,nba,Antoine Walker,walkean02,25
2002,nba,Rasheed Wallace,wallara01,27
2002,nba,Ray Allen,allenra02,26
2002,nba,Shareef Abdur-Rahim,abdursh01,25
2002,nba,Steve Francis,francst01,24
2002,nba,Mike Bibby,bibbymi01,23
2002,nba,Pau Gasol,gasolpa01,21
2002,nba,Raef LaFrentz,lafrera01,25
2002,nba,Vince Carter,cartevi01,25
2002,nba,Rashard Lewis,lewisra02,22
2002,nba,Michael Olowokandi,olowomi01,26
2002,nba,Elden Campbell,campbel01,33
2002,nba,Sam Cassell,cassesa01,32
2002,nba,Reggie Miller,millere01,36
2002,nba,Cuttino Mobley,moblecu01,26
2002,nba,Wally Szczerbiak,szczewa02,24
2002,nba,Shane Battier,battish01,23
2002,nba,Jason Richardson,richaja01,21
2002,nba,Tony Parker,parketo01,19
2002,nba,Jamaal Tinsley,tinslja01,23
2002,nba,Richard Jefferson,jefferi01,21
2002,nba,Eddie Griffin,griffed01,19
2002,nba,Željko Rebrača,rebraze01,29
2002,nba,Vladimir Radmanović,radmavl01,21
2002,nba,Tyson Chandler,chandty01,19
2002,nba,Trenton Hassell,hassetr01,22
2002,nba,Jarron Collins,collija03,23
2002,nba,Gilbert Arenas,arenagi01,20
2002,nba,Speedy Claxton,claxtsp01,23
2002,nba,Jason Collins,collija04,23
2002,nba,Predrag Drobnjak,drobnpr01,26
2002,nba,Brendan Haywood,haywobr01,22
2002,nba,Kwame Brown,brownkw01,19
2002,nba,Eddy Curry,curryed01,19
2002,nba,Troy Murphy,murphtr01,21
2002,nba,Gerald Wallace,wallage01,19
2002,nba,Earl Watson,watsoea01,22
2001,nba,Dikembe Mutombo,mutomdi01,34
2001,nba,Tim Duncan,duncati01,24
2001,nba,Jason Kidd,kiddja01,27
2001,nba,Gary Payton,paytoga01,32
2001,nba,Kevin Garnett,garneke01,24
2001,nba,Kobe Bryant,bryanko01,22
2001,nba,Doug Christie,chrisdo01,30
2001,nba,Bruce Bowen,bowenbr01,29
2001,nba,Shaquille O'Neal,onealsh01,28
2001,nba,P.J. Brown,brownpj01,31
2001,nba,David Robinson,robinda01,35
2001,nba,Allen Iverson,iversal01,25
2001,nba,Shawn Marion,mariosh01,22
2001,nba,Eric Snow,snower01,27
2001,nba,Karl Malone,malonka01,37
2001,nba,Theo Ratliff,ratlith01,27
2001,nba,George Lynch,lynchge01,30
2001,nba,Michael Finley,finlemi01,27
2001,nba,Brian Grant,grantbr01,28
2001,nba,Anthony Mason,masonan01,34
2001,nba,Latrell Sprewell,sprewla01,30
2001,nba,Scottie Pippen,pippesc01,35
2001,nba,Antonio Davis,davisan01,32
2001,nba,Bo Outlaw,outlabo01,29
2001,nba,Horace Grant,grantho01,35
2001,nba,Tracy McGrady,mcgratr01,21
2001,nba,Ruben Patterson,patteru01,25
2001,nba,Clifford Robinson,robincl02,34
2001,nba,Rasheed Wallace,wallara01,26
2001,nba,Chris Webber,webbech01,27
2001,nba,Travis Best,besttr01,28
2001,nba,Vince Carter,cartevi01,24
2001,nba,Bobby Jackson,jacksbo01,27
2001,nba,Charles Oakley,oaklech01,37
2001,nba,Kurt Thomas,thomaku01,28
2001,nba,Ben Wallace,wallabe01,26
2001,nba,David Wesley,wesleda01,30
2001,nba,Darrell Armstrong,armstda01,32
2001,nba,Shawn Bradley,bradlsh01,28
2001,nba,Marcus Camby,cambyma01,26
2001,nba,Sam Cassell,cassesa01,31
2001,nba,Dale Davis,davisda01,31
2001,nba,Steve Francis,francst01,23
2001,nba,Tyrone Hill,hillty01,32
2001,nba,Allan Houston,houstal01,29
2001,nba,Ervin Johnson,johnser02,33
2001,nba,Eddie Jones,jonesed02,29
2001,nba,Andre Miller,millean02,24
2001,nba,Dirk Nowitzki,nowitdi01,22
2001,nba,John Stockton,stockjo01,38
2001,nba,Ray Allen,allenra02,25
2001,nba,Jerry Stackhouse,stackje01,26
2001,nba,Stephon Marbury,marbust01,23
2001,nba,Paul Pierce,piercpa01,23
2001,nba,Antonio McDyess,mcdyean01,26
2001,nba,Glenn Robinson,robingl01,28
2001,nba,Vlade Divac,divacvl01,32
2001,nba,Jalen Rose,roseja01,28
2001,nba,Shareef Abdur-Rahim,abdursh01,24
2001,nba,Terrell Brandon,brandte01,30
2001,nba,Jermaine O'Neal,onealje01,22
2001,nba,Elden Campbell,campbel01,32
2001,nba,Antawn Jamison,jamisan01,24
2001,nba,Rashard Lewis,lewisra02,21
2001,nba,Peja Stojaković,stojape01,23
2001,nba,Antoine Walker,walkean02,24
2001,nba,Mike Miller,millemi01,20
2001,nba,Kenyon Martin,martike01,23
2001,nba,Marc Jackson,jacksma02,26
2001,nba,Morris Peterson,petermo01,23
2001,nba,Darius Miles,milesda01,19
2001,nba,Hedo Türkoğlu,turkohe01,21
2001,nba,Desmond Mason,masonde01,23
2001,nba,Marcus Fizer,fizerma01,22
2001,nba,Chris Mihm,mihmch01,21
2001,nba,Jamaal Magloire,magloja01,22
2001,nba,Quentin Richardson,richaqu01,20
2001,nba,Mateen Cleaves,cleavma01,23
2001,nba,Keyon Dooling,doolike01,20
2001,nba,Jake Tsakalidis,tsakaja01,21
2001,nba,Stromile Swift,swiftst01,21
2001,nba,Stephen Jackson,jacksst02,22
2001,nba,Eddie House,houseed01,22
2001,nba,Mark Madsen,madsema01,25
2001,nba,Chris Porter,portech01,22
2001,nba,Jamal Crawford,crawfja01,20
2001,nba,DerMarr Johnson,johnsde03,20
2000,nba,Gary Payton,paytoga01,31
2000,nba,Alonzo Mourning,mournal01,29
2000,nba,Kobe Bryant,bryanko01,21
2000,nba,Kevin Garnett,garneke01,23
2000,nba,Tim Duncan,duncati01,23
2000,nba,Shaquille O'Neal,onealsh01,27
2000,nba,Eddie Jones,jonesed02,28
2000,nba,Jason Kidd,kiddja01,26
2000,nba,Scottie Pippen,pippesc01,34
2000,nba,Clifford Robinson,robincl02,33
2000,nba,Eric Snow,snower01,26
2000,nba,Karl Malone,malonka01,36
2000,nba,P.J. Brown,brownpj01,30
2000,nba,Dikembe Mutombo,mutomdi01,33
2000,nba,Theo Ratliff,ratlith01,26
2000,nba,Bo Outlaw,outlabo01,28
2000,nba,George Lynch,lynchge01,29
2000,nba,Anthony Mason,masonan01,33
2000,nba,David Robinson,robinda01,34
2000,nba,Darrell Armstrong,armstda01,31
2000,nba,Dale Davis,davisda01,30
2000,nba,Rasheed Wallace,wallara01,25
2000,nba,Grant Hill,hillgr01,27
2000,nba,Michael Finley,finlemi01,26
2000,nba,Kendall Gill,gillke01,31
2000,nba,Dan Majerle,majerda01,34
2000,nba,Charles Oakley,oaklech01,36
2000,nba,Latrell Sprewell,sprewla01,29
2000,nba,Kurt Thomas,thomaku01,27
2000,nba,Chris Webber,webbech01,26
2000,nba,Jerome Williams,willije01,26
2000,nba,Greg Anthony,anthogr01,32
2000,nba,Mookie Blaylock,blaylmo01,32
2000,nba,Horace Grant,grantho01,34
2000,nba,Allen Iverson,iversal01,24
2000,nba,Ervin Johnson,johnser02,32
2000,nba,Tracy McGrady,mcgratr01,20
2000,nba,Vince Carter,cartevi01,23
2000,nba,Stephon Marbury,marbust01,22
2000,nba,John Stockton,stockjo01,37
2000,nba,Allan Houston,houstal01,28
2000,nba,Jerry Stackhouse,stackje01,25
2000,nba,Ray Allen,allenra02,24
2000,nba,Patrick Ewing,ewingpa01,37
2000,nba,Shareef Abdur-Rahim,abdursh01,23
2000,nba,Jalen Rose,roseja01,27
2000,nba,Terrell Brandon,brandte01,29
2000,nba,Arvydas Sabonis,sabonar01,35
2000,nba,Rik Smits,smitsri01,33
2000,nba,Sam Cassell,cassesa01,30
2000,nba,Vlade Divac,divacvl01,31
2000,nba,Anfernee Hardaway,hardaan01,28
2000,nba,Antonio McDyess,mcdyean01,25
2000,nba,Reggie Miller,millere01,34
2000,nba,Steve Smith,smithst01,30
2000,nba,Elton Brand,brandel01,20
2000,nba,Steve Francis,francst01,22
2000,nba,Lamar Odom,odomla01,20
2000,nba,Wally Szczerbiak,szczewa02,22
2000,nba,Andre Miller,millean02,23
2000,nba,Shawn Marion,mariosh01,21
2000,nba,Metta World Peace,artesro01,20
2000,nba,James Posey,poseyja01,23
2000,nba,Jason Terry,terryja01,22
2000,nba,Chucky Atkins,atkinch01,25
2000,nba,Kenny Thomas,thomake01,22
2000,nba,Baron Davis,davisba01,20
2000,nba,Richard Hamilton,hamilri01,21
2000,nba,Adrian Griffin,griffad01,25
2000,nba,Vonteego Cummings,cummivo01,23
2000,nba,Eddie Robinson,robined01,23
2000,nba,Corey Maggette,maggeco01,20
2000,nba,Anthony Carter,cartean01,24
2000,nba,Todd MacCulloch,maccuto01,24
1999,nba,Gary Payton,paytoga01,30
1999,nba,Alonzo Mourning,mournal01,28
1999,nba,Tim Duncan,duncati01,22
1999,nba,Jason Kidd,kiddja01,25
1999,nba,Karl Malone,malonka01,35
1999,nba,Scottie Pippen,pippesc01,33
1999,nba,Dikembe Mutombo,mutomdi01,32
1999,nba,Mookie Blaylock,blaylmo01,31
1999,nba,Eddie Jones,jonesed02,27
1999,nba,P.J. Brown,brownpj01,29
1999,nba,Theo Ratliff,ratlith01,25
1999,nba,Kevin Garnett,garneke01,22
1999,nba,Darrell Armstrong,armstda01,30
1999,nba,Brian Grant,grantbr01,26
1999,nba,Grant Hill,hillgr01,26
1999,nba,Charles Oakley,oaklech01,35
1999,nba,Bo Outlaw,outlabo01,27
1999,nba,Eric Snow,snower01,25
1999,nba,Greg Anthony,anthogr01,31
1999,nba,Doug Christie,chrisdo01,28
1999,nba,Kendall Gill,gillke01,30
1999,nba,Bobby Phills,phillbo01,29
1999,nba,Mitch Richmond,richmmi01,33
1999,nba,John Stockton,stockjo01,36
1999,nba,Tariq Abdul-Wahad,abdulta01,24
1999,nba,Stacey Augmon,augmost01,30
1999,nba,Dan Majerle,majerda01,33
1999,nba,Antonio McDyess,mcdyean01,24
1999,nba,Clifford Robinson,robincl02,32
1999,nba,Chris Childs,childch01,31
1999,nba,Mario Elie,eliema01,35
1999,nba,Allen Iverson,iversal01,23
1999,nba,David Robinson,robinda01,33
1999,nba,Steve Smith,smithst01,29
1999,nba,John Starks,starkjo01,33
1999,nba,Chris Webber,webbech01,25
1999,nba,David Wesley,wesleda01,28
1999,nba,Vince Carter,cartevi01,22
1999,nba,Bimbo Coles,colesbi01,30
1999,nba,Antonio Davis,davisan01,30
1999,nba,Dale Davis,davisda01,29
1999,nba,Hersey Hawkins,hawkihe01,32
1999,nba,Reggie Miller,millere01,33
1999,nba,Shaquille O'Neal,onealsh01,26
1999,nba,Kevin Willis,willike02,36
1999,nba,Tim Hardaway,hardati01,32
1999,nba,Kobe Bryant,bryanko01,20
1999,nba,Hakeem Olajuwon,olajuha01,36
1999,nba,Stephon Marbury,marbust01,21
1999,nba,Anfernee Hardaway,hardaan01,27
1999,nba,Shareef Abdur-Rahim,abdursh01,22
1999,nba,Shawn Kemp,kempsh01,29
1999,nba,Rod Strickland,stricro02,32
1999,nba,Ray Allen,allenra02,23
1999,nba,Michael Finley,finlemi01,25
1999,nba,Charles Barkley,barklch01,35
1999,nba,Vlade Divac,divacvl01,30
1999,nba,Damon Stoudamire,stoudda01,25
1999,nba,Mark Jackson,jacksma01,33
1999,nba,Glenn Robinson,robingl01,26
1999,nba,Keith Van Horn,vanhoke01,23
1999,nba,Arvydas Sabonis,sabonar01,34
1999,nba,Avery Johnson,johnsav01,33
1999,nba,Bryon Russell,russebr01,28
1999,nba,Rasheed Wallace,wallara01,24
1999,nba,Jason Williams,willija02,23
1999,nba,Tom Gugliotta,guglito01,29
1999,nba,Isaiah Rider,rideris01,27
1999,nba,Rik Smits,smitsri01,32
1999,nba,Paul Pierce,piercpa01,21
1999,nba,Mike Bibby,bibbymi01,20
1999,nba,Matt Harpring,harprma01,22
1999,nba,Michael Dickerson,dickemi01,23
1999,nba,Michael Doleac,doleami01,21
1999,nba,Cuttino Mobley,moblecu01,23
1999,nba,Michael Olowokandi,olowomi01,23
1999,nba,Antawn Jamison,jamisan01,22
1999,nba,Larry Hughes,hughela01,20
1999,nba,Tyrone Nesby,nesbyty01,23
1999,nba,Robert Traylor,traylro01,21
1999,nba,Raef LaFrentz,lafrera01,22
1999,nba,Peja Stojaković,stojape01,21
1999,nba,Pat Garrity,garripa01,22
1999,nba,Dirk Nowitzki,nowitdi01,20
1999,nba,Kornél Dávid,davidko01,27
1998,nba,Michael Jordan,jordami01,34
1998,nba,Gary Payton,paytoga01,29
1998,nba,Dikembe Mutombo,mutomdi01,31
1998,nba,Scottie Pippen,pippesc01,32
1998,nba,Karl Malone,malonka01,34
1998,nba,Mookie Blaylock,blaylmo01,30
1998,nba,Tim Duncan,duncati01,21
1998,nba,Charles Oakley,oaklech01,34
1998,nba,David Robinson,robinda01,32
1998,nba,Eddie Jones,jonesed02,26
1998,nba,Dennis Rodman,rodmade01,36
1998,nba,P.J. Brown,brownpj01,28
1998,nba,Bo Outlaw,outlabo01,26
1998,nba,Grant Hill,hillgr01,25
1998,nba,Brevin Knight,knighbr01,22
1998,nba,Alonzo Mourning,mournal01,27
1998,nba,John Stockton,stockjo01,35
1998,nba,Anthony Mason,masonan01,31
1998,nba,Shaquille O'Neal,onealsh01,25
1998,nba,Hakeem Olajuwon,olajuha01,35
1998,nba,Mitch Richmond,richmmi01,32
1998,nba,Tim Hardaway,hardati01,31
1998,nba,Kevin Garnett,garneke01,21
1998,nba,Vin Baker,bakervi01,26
1998,nba,Joe Dumars,dumarjo01,34
1998,nba,Horace Grant,grantho01,32
1998,nba,Jason Kidd,kiddja01,24
1998,nba,Bobby Phills,phillbo01,28
1998,nba,Arvydas Sabonis,sabonar01,33
1998,nba,Charlie Ward,wardch01,27
1998,nba,Shawn Bradley,bradlsh01,25
1998,nba,Doug Christie,chrisdo01,27
1998,nba,Mario Elie,eliema01,34
1998,nba,Kendall Gill,gillke01,29
1998,nba,Ron Harper,harpero01,34
1998,nba,Hersey Hawkins,hawkihe01,31
1998,nba,Reggie Miller,millere01,32
1998,nba,Theo Ratliff,ratlith01,24
1998,nba,Detlef Schrempf,schrede01,35
1998,nba,Eric Snow,snower01,24
1998,nba,Jayson Williams,willija01,29
1998,nba,Rod Strickland,stricro02,31
1998,nba,Glen Rice,ricegl01,30
1998,nba,Antoine Walker,walkean02,21
1998,nba,Steve Smith,smithst01,28
1998,nba,Shawn Kemp,kempsh01,28
1998,nba,Michael Finley,finlemi01,24
1998,nba,Allen Iverson,iversal01,22
1998,nba,Rik Smits,smitsri01,31
1998,nba,Shareef Abdur-Rahim,abdursh01,21
1998,nba,Stephon Marbury,marbust01,20
1998,nba,Keith Van Horn,vanhoke01,22
1998,nba,Chris Webber,webbech01,24
1998,nba,Allan Houston,houstal01,26
1998,nba,Damon Stoudamire,stoudda01,24
1998,nba,Nick Anderson,anderni01,30
1998,nba,Antonio McDyess,mcdyean01,23
1998,nba,Ray Allen,allenra02,22
1998,nba,Charles Barkley,barklch01,34
1998,nba,Kobe Bryant,bryanko01,19
1998,nba,Sam Cassell,cassesa01,28
1998,nba,Rex Chapman,chapmre01,30
1998,nba,Bison Dele,delebi01,28
1998,nba,Jeff Hornacek,hornaje01,34
1998,nba,Juwan Howard,howarju01,24
1998,nba,Zydrunas Ilgauskas,ilgauzy01,22
1998,nba,Ron Mercer,mercero01,21
1998,nba,Tim Thomas,thomati01,20
1998,nba,Cedric Henderson,hendece02,22
1998,nba,Derek Anderson,anderde01,23
1998,nba,Maurice Taylor,tayloma01,21
1998,nba,Bobby Jackson,jacksbo01,24
1998,nba,Danny Fortson,fortsda01,21
1998,nba,Michael Stewart,stewami01,22
1998,nba,Anthony Johnson,johnsan02,23
1998,nba,Antonio Daniels,daniean01,22
1998,nba,Tariq Abdul-Wahad,abdulta01,23
1998,nba,Chris Anstey,anstech01,23
1998,nba,Kelvin Cato,catoke01,23
1998,nba,Rodrick Rhodes,rhodero01,24
1997,nba,Scottie Pippen,pippesc01,31
1997,nba,Michael Jordan,jordami01,33
1997,nba,Dikembe Mutombo,mutomdi01,30
1997,nba,Gary Payton,paytoga01,28
1997,nba,Karl Malone,malonka01,33
1997,nba,Mookie Blaylock,blaylmo01,29
1997,nba,Hakeem Olajuwon,olajuha01,34
1997,nba,Anthony Mason,masonan01,30
1997,nba,P.J. Brown,brownpj01,27
1997,nba,John Stockton,stockjo01,34
1997,nba,Charles Oakley,oaklech01,33
1997,nba,Dennis Rodman,rodmade01,35
1997,nba,Grant Hill,hillgr01,24
1997,nba,Alonzo Mourning,mournal01,26
1997,nba,Eddie Jones,jonesed02,25
1997,nba,Bobby Phills,phillbo01,27
1997,nba,Mitch Richmond,richmmi01,31
1997,nba,Shawn Kemp,kempsh01,27
1997,nba,Glen Rice,ricegl01,29
1997,nba,Joe Dumars,dumarjo01,33
1997,nba,Mario Elie,eliema01,33
1997,nba,Kevin Garnett,garneke01,20
1997,nba,Clifford Robinson,robincl02,30
1997,nba,Keith Askins,askinke01,29
1997,nba,Shawn Bradley,bradlsh01,24
1997,nba,Doug Christie,chrisdo01,26
1997,nba,Horace Grant,grantho01,31
1997,nba,Tim Hardaway,hardati01,30
1997,nba,Latrell Sprewell,sprewla01,26
1997,nba,Terrell Brandon,brandte01,26
1997,nba,Patrick Ewing,ewingpa01,34
1997,nba,Tyrone Hill,hillty01,28
1997,nba,Chris Mills,millsch01,27
1997,nba,Bo Outlaw,outlabo01,25
1997,nba,David Wesley,wesleda01,26
1997,nba,Shaquille O'Neal,onealsh01,24
1997,nba,Anfernee Hardaway,hardaan01,25
1997,nba,Vin Baker,bakervi01,25
1997,nba,Tom Gugliotta,guglito01,27
1997,nba,Kevin Johnson,johnske02,30
1997,nba,Charles Barkley,barklch01,33
1997,nba,Chris Webber,webbech01,23
1997,nba,Christian Laettner,laettch01,27
1997,nba,Mark Jackson,jacksma01,31
1997,nba,Steve Smith,smithst01,27
1997,nba,Reggie Miller,millere01,31
1997,nba,Damon Stoudamire,stoudda01,23
1997,nba,Rod Strickland,stricro02,30
1997,nba,Kenny Anderson,anderke01,26
1997,nba,Allen Iverson,iversal01,21
1997,nba,Loy Vaught,vaughlo01,28
1997,nba,Nick Van Exel,vanexni01,25
1997,nba,Kendall Gill,gillke01,28
1997,nba,Jason Kidd,kiddja01,23
1997,nba,Glenn Robinson,robingl01,24
1997,nba,Antoine Walker,walkean02,20
1997,nba,Shareef Abdur-Rahim,abdursh01,20
1997,nba,Stephon Marbury,marbust01,19
1997,nba,Marcus Camby,cambyma01,22
1997,nba,Kerry Kittles,kittlke01,22
1997,nba,Ray Allen,allenra02,21
1997,nba,Travis Knight,knightr01,22
1997,nba,Kobe Bryant,bryanko01,18
1997,nba,Matt Maloney,malonma01,25
1997,nba,Vitaly Potapenko,potapvi01,21
1997,nba,Lorenzen Wright,wrighlo02,21
1997,nba,Dean Garrett,garrede01,30
1997,nba,Derek Fisher,fishede01,22
1997,nba,Shandon Anderson,andersh01,23
1997,nba,Roy Rogers,rogerro02,23
1997,nba,Erick Dampier,dampier01,21
1997,nba,Tony Delk,delkto01,23
1996,nba,Scottie Pippen,pippesc01,30
1996,nba,Michael Jordan,jordami01,32
1996,nba,Gary Payton,paytoga01,27
1996,nba,David Robinson,robinda01,30
1996,nba,Dennis Rodman,rodmade01,34
1996,nba,Hakeem Olajuwon,olajuha01,33
1996,nba,Horace Grant,grantho01,30
1996,nba,Mookie Blaylock,blaylmo01,28
1996,nba,Derrick McKey,mckeyde01,29
1996,nba,Bobby Phills,phillbo01,26
1996,nba,Dikembe Mutombo,mutomdi01,29
1996,nba,Dale Davis,davisda01,26
1996,nba,Shawn Kemp,kempsh01,26
1996,nba,Karl Malone,malonka01,32
1996,nba,John Stockton,stockjo01,33
1996,nba,Derek Harper,harpede01,34
1996,nba,Mitch Richmond,richmmi01,30
1996,nba,Grant Hill,hillgr01,23
1996,nba,Alonzo Mourning,mournal01,25
1996,nba,Stacey Augmon,augmost01,27
1996,nba,Robert Horry,horryro01,25
1996,nba,Jason Kidd,kiddja01,22
1996,nba,Anthony Mason,masonan01,29
1996,nba,Nate McMillan,mcmilna01,31
1996,nba,Anfernee Hardaway,hardaan01,24
1996,nba,Terrell Brandon,brandte01,25
1996,nba,Elden Campbell,campbel01,27
1996,nba,Chris Childs,childch01,28
1996,nba,Sean Elliott,elliose01,27
1996,nba,Brian Grant,grantbr01,23
1996,nba,Eddie Jones,jonesed02,24
1996,nba,Grant Long,longgr01,29
1996,nba,Shaquille O'Neal,onealsh01,23
1996,nba,Charles Oakley,oaklech01,32
1996,nba,Sam Perkins,perkisa01,34
1996,nba,John Starks,starkjo01,30
1996,nba,Bryant Stith,stithbr01,25
1996,nba,Rod Strickland,stricro02,29
1996,nba,Charles Barkley,barklch01,32
1996,nba,Reggie Miller,millere01,30
1996,nba,Juwan Howard,howarju01,22
1996,nba,Vin Baker,bakervi01,24
1996,nba,Clyde Drexler,drexlcl01,33
1996,nba,Glen Rice,ricegl01,28
1996,nba,Detlef Schrempf,schrede01,33
1996,nba,Magic Johnson,johnsma02,36
1996,nba,Patrick Ewing,ewingpa01,33
1996,nba,Allan Houston,houstal01,24
1996,nba,Dennis Scott,scottde01,27
1996,nba,Latrell Sprewell,sprewla01,25
1996,nba,Larry Johnson,johnsla02,26
1996,nba,Cedric Ceballos,cebalce01,26
1996,nba,Avery Johnson,johnsav01,30
1996,nba,Kevin Johnson,johnske02,29
1996,nba,Clifford Robinson,robincl02,29
1996,nba,Damon Stoudamire,stoudda01,22
1996,nba,Nick Van Exel,vanexni01,24
1996,nba,Clarence Weatherspoon,weathcl01,25
1996,nba,Joe Smith,smithjo02,20
1996,nba,Jerry Stackhouse,stackje01,21
1996,nba,Antonio McDyess,mcdyean01,21
1996,nba,Arvydas Sabonis,sabonar01,31
1996,nba,Michael Finley,finlemi01,22
1996,nba,Kevin Garnett,garneke01,19
1996,nba,Bryant Reeves,reevebr01,22
1996,nba,Brent Barry,barrybr01,24
1996,nba,Rasheed Wallace,wallara01,21
1996,nba,Tyus Edney,edneyty01,22
1996,nba,Kurt Thomas,thomaku01,23
1996,nba,Eric Williams,willier01,23
1996,nba,Alan Henderson,hendeal01,23
1996,nba,Don Reid,reiddo01,22
1996,nba,Bob Sura,surabo01,22
1995,nba,Scottie Pippen,pippesc01,29
1995,nba,Gary Payton,paytoga01,26
1995,nba,Dennis Rodman,rodmade01,33
1995,nba,Mookie Blaylock,blaylmo01,27
1995,nba,David Robinson,robinda01,29
1995,nba,Dikembe Mutombo,mutomdi01,28
1995,nba,Horace Grant,grantho01,29
1995,nba,John Stockton,stockjo01,32
1995,nba,Derrick McKey,mckeyde01,28
1995,nba,Nate McMillan,mcmilna01,30
1995,nba,Hakeem Olajuwon,olajuha01,32
1995,nba,Mitch Richmond,richmmi01,29
1995,nba,Joe Dumars,dumarjo01,31
1995,nba,Charles Oakley,oaklech01,31
1995,nba,Derek Harper,harpede01,33
1995,nba,Karl Malone,malonka01,31
1995,nba,Stacey Augmon,augmost01,26
1995,nba,Anthony Mason,masonan01,28
1995,nba,Bobby Phills,phillbo01,25
1995,nba,Dale Davis,davisda01,25
1995,nba,Anfernee Hardaway,hardaan01,23
1995,nba,Tyrone Hill,hillty01,26
1995,nba,Michael Jordan,jordami01,31
1995,nba,Shawn Kemp,kempsh01,25
1995,nba,Clyde Drexler,drexlcl01,32
1995,nba,Jim Jackson,jacksji01,24
1995,nba,Sam Perkins,perkisa01,33
1995,nba,Rik Smits,smitsri01,28
1995,nba,Buck Williams,willibu01,34
1995,nba,Nick Anderson,anderni01,27
1995,nba,Vin Baker,bakervi01,23
1995,nba,Anthony Bonner,bonnean01,26
1995,nba,Terrell Brandon,brandte01,24
1995,nba,Scott Burrell,burresc01,24
1995,nba,Patrick Ewing,ewingpa01,32
1995,nba,A.C. Green,greenac01,31
1995,nba,Jason Kidd,kiddja01,21
1995,nba,Dan Majerle,majerda01,29
1995,nba,Chris Mills,millsch01,25
1995,nba,Alonzo Mourning,mournal01,24
1995,nba,Eric Murdock,murdoer01,26
1995,nba,Shaquille O'Neal,onealsh01,22
1995,nba,Latrell Sprewell,sprewla01,24
1995,nba,John Starks,starkjo01,29
1995,nba,Bryant Stith,stithbr01,24
1995,nba,Otis Thorpe,thorpot01,32
1995,nba,Hot Rod Williams,williho01,32
1995,nba,Charles Barkley,barklch01,31
1995,nba,Reggie Miller,millere01,29
1995,nba,Detlef Schrempf,schrede01,32
1995,nba,Jamal Mashburn,mashbja01,22
1995,nba,Dana Barros,barroda01,27
1995,nba,Larry Johnson,johnsla02,25
1995,nba,Cedric Ceballos,cebalce01,25
1995,nba,Glen Rice,ricegl01,27
1995,nba,Nick Van Exel,vanexni01,23
1995,nba,Tim Hardaway,hardati01,28
1995,nba,Muggsy Bogues,boguemu01,30
1995,nba,Sean Elliott,elliose01,26
1995,nba,Glenn Robinson,robingl01,22
1995,nba,Grant Hill,hillgr01,22
1995,nba,Jeff Hornacek,hornaje01,31
1995,nba,B.J. Armstrong,armstbj01,27
1995,nba,Mark Price,pricema01,30
1995,nba,Spud Webb,webbsp01,31
1995,nba,Avery Johnson,johnsav01,29
1995,nba,Danny Manning,mannida01,28
1995,nba,Eddie Jones,jonesed02,23
1995,nba,Brian Grant,grantbr01,22
1995,nba,Juwan Howard,howarju01,21
1995,nba,Eric Montross,montrer01,23
1995,nba,Wesley Person,persowe01,23
1995,nba,Jalen Rose,roseja01,22
1995,nba,Sharone Wright,wrighsh01,22
1995,nba,Lamond Murray,murrala01,21
1995,nba,Khalid Reeves,reevekh01,22
1995,nba,Michael Smith,smithmi02,22
1994,nba,Scottie Pippen,pippesc01,28
1994,nba,Gary Payton,paytoga01,25
1994,nba,Mookie Blaylock,blaylmo01,26
1994,nba,Charles Oakley,oaklech01,30
1994,nba,Hakeem Olajuwon,olajuha01,31
1994,nba,Dennis Rodman,rodmade01,32
1994,nba,David Robinson,robinda01,28
1994,nba,Nate McMillan,mcmilna01,29
1994,nba,Horace Grant,grantho01,28
1994,nba,Latrell Sprewell,sprewla01,23
1994,nba,Joe Dumars,dumarjo01,30
1994,nba,John Stockton,stockjo01,31
1994,nba,Stacey Augmon,augmost01,25
1994,nba,John Starks,starkjo01,28
1994,nba,Shawn Kemp,kempsh01,24
1994,nba,Dikembe Mutombo,mutomdi01,27
1994,nba,Patrick Ewing,ewingpa01,31
1994,nba,Dan Majerle,majerda01,28
1994,nba,Karl Malone,malonka01,30
1994,nba,Derrick McKey,mckeyde01,27
1994,nba,Vernon Maxwell,maxweve01,28
1994,nba,Buck Williams,willibu01,33
1994,nba,Mitch Richmond,richmmi01,28
1994,nba,Otis Thorpe,thorpot01,31
1994,nba,Kevin Willis,willike02,31
1994,nba,Muggsy Bogues,boguemu01,29
1994,nba,Frank Brickowski,brickfr01,34
1994,nba,A.C. Green,greenac01,30
1994,nba,Anfernee Hardaway,hardaan01,22
1994,nba,Robert Pack,packro01,24
1994,nba,Sam Perkins,perkisa01,32
1994,nba,Clifford Robinson,robincl02,27
1994,nba,Charles Barkley,barklch01,30
1994,nba,Kevin Johnson,johnske02,27
1994,nba,Mark Price,pricema01,29
