season,award,player,player_id,age,winner
2018,nba mvp,James Harden,hardeja01,28,True
2018,nba mvp,LeBron James,jamesle01,33,False
2018,nba mvp,Anthony Davis,davisan02,24,False
2018,nba mvp,Damian Lillard,lillada01,27,False
2018,nba mvp,Russell Westbrook,westbru01,29,False
2018,nba mvp,Giannis Antetokounmpo,antetgi01,23,False
2018,nba mvp,Kevin Durant,duranke01,29,False
2018,nba mvp,DeMar DeRozan,derozde01,28,False
2018,nba mvp,LaMarcus Aldridge,aldrila01,32,False
2018,nba mvp,Jimmy Butler,butleji01,28,False
2018,nba mvp,Stephen Curry,curryst01,29,False
2018,nba mvp,Joel Embiid,embiijo01,23,False
2018,nba mvp,Victor Oladipo,oladivi01,25,False
2018,nba roy,Ben Simmons,simmobe01,21,True
2018,nba roy,Donovan Mitchell,mitchdo01,21,False
2018,nba roy,Jayson Tatum,tatumja01,19,False
2018,nba roy,Kyle Kuzma,kuzmaky01,22,False
2018,nba roy,Dennis Smith Jr.,smithde03,20,False
2018,nba smoy,Lou Williams,willilo02,31,True
2018,nba smoy,Eric Gordon,gordoer01,29,False
2018,nba smoy,Fred VanVleet,vanvlfr01,23,False
2018,nba smoy,Will Barton,bartowi01,27,False
2018,nba smoy,Wayne Ellington,ellinwa01,30,False
2018,nba smoy,Kelly Olynyk,olynyke01,26,False
2018,nba smoy,Jordan Clarkson,clarkjo01,25,False
2018,nba smoy,Nikola Mirotić,mirotni01,26,False
2018,nba smoy,Kyle Kuzma,kuzmaky01,22,False
2018,nba smoy,Terry Rozier,roziete01,23,False
2018,nba smoy,Dwyane Wade,wadedw01,36,False
2018,nba smoy,J.J. Barea,bareajo01,33,False
2018,nba smoy,Marco Belinelli,belinma01,31,False
2018,nba smoy,Rodney Hood,hoodro01,25,False
2018,nba smoy,Luc Mbah a Moute,mbahalu01,31,False
2018,nba smoy,Jakob Poeltl,poeltja01,22,False
2018,nba smoy,Tomáš Satoranský,satorto01,26,False
2017,nba dpoy,Draymond Green,greendr01,26,True
2017,nba dpoy,Rudy Gobert,goberru01,24,False
2017,nba dpoy,Kawhi Leonard,leonaka01,25,False
2017,nba dpoy,Robert Covington,covinro01,26,False
2017,nba dpoy,LeBron James,jamesle01,32,False
2017,nba dpoy,Andre Roberson,roberan03,25,False
2017,nba dpoy,Hassan Whiteside,whiteha01,27,False
2017,nba dpoy,LaMarcus Aldridge,aldrila01,31,False
2017,nba dpoy,Patrick Beverley,beverpa01,28,False
2017,nba mip,Giannis Antetokounmpo,antetgi01,22,True
2017,nba mip,Nikola Jokić,jokicni01,21,False
2017,nba mip,Rudy Gobert,goberru01,24,False
2017,nba mip,Otto Porter Jr.,porteot01,23,False
2017,nba mip,Isaiah Thomas,thomais02,27,False
2017,nba mip,James Johnson,johnsja01,29,False
2017,nba mip,Bradley Beal,bealbr01,23,False
2017,nba mip,Devin Booker,bookede01,20,False
2017,nba mip,Tim Hardaway Jr.,hardati02,24,False
2017,nba mip,Mike Conley,conlemi01,29,False
2017,nba mip,Dion Waiters,waitedi01,25,False
2017,nba mip,Gordon Hayward,haywago01,26,False
2017,nba mip,Jusuf Nurkić,nurkiju01,22,False
2017,nba mip,Kristaps Porziņģis,porzikr01,21,False
2017,nba mip,Dennis Schröder,schrode01,23,False
2017,nba mip,Harrison Barnes,barneha02,24,False
2017,nba mip,Seth Curry,curryse01,26,False
2017,nba mip,Gary Harris,harriga01,22,False
2017,nba mip,Myles Turner,turnemy01,20,False
2017,nba mip,Avery Bradley,bradlav01,26,False
2017,nba mip,Clint Capela,capelca01,22,False
2017,nba mip,DeMar DeRozan,derozde01,27,False
2017,nba mip,Joe Ingles,inglejo01,29,False
2017,nba mip,John Wall,walljo01,26,False
2017,nba mip,Hassan Whiteside,whiteha01,27,False
2017,nba mvp,Russell Westbrook,westbru01,28,True
2017,nba mvp,James Harden,hardeja01,27,False
2017,nba mvp,Kawhi Leonard,leonaka01,25,False
2017,nba mvp,LeBron James,jamesle01,32,False
2017,nba mvp,Isaiah Thomas,thomais02,27,False
2017,nba mvp,Stephen Curry,curryst01,28,False
2017,nba mvp,Giannis Antetokounmpo,antetgi01,22,False
2017,nba mvp,John Wall,walljo01,26,False
2017,nba mvp,Anthony Davis,davisan02,23,False
2017,nba mvp,Kevin Durant,duranke01,28,False
2017,nba mvp,DeMar DeRozan,derozde01,27,False
2017,nba roy,Malcolm Brogdon,brogdma01,24,True
2017,nba roy,Dario Šarić,saricda01,22,False
2017,nba roy,Joel Embiid,embiijo01,22,False
2017,nba roy,Buddy Hield,hieldbu01,24,False
2017,nba roy,Willy Hernangómez,hernawi01,22,False
2017,nba roy,Jamal Murray,murraja01,19,False
2017,nba roy,Marquese Chriss,chrisma01,19,False
2017,nba roy,Jaylen Brown,brownja02,20,False
2017,nba roy,Yogi Ferrell,ferreyo01,23,False
2017,nba roy,Rodney McGruder,mcgruro01,25,False
2017,nba smoy,Eric Gordon,gordoer01,28,True
2017,nba smoy,Andre Iguodala,iguodan01,33,False
2017,nba smoy,Lou Williams,willilo02,30,False
2017,nba smoy,Zach Randolph,randoza01,35,False
2017,nba smoy,James Johnson,johnsja01,29,False
2017,nba smoy,Greg Monroe,monrogr01,26,False
2017,nba smoy,Jamal Crawford,crawfja01,36,False
2017,nba smoy,Enes Freedom,kanteen01,24,False
2017,nba smoy,Patty Mills,millspa02,28,False
2017,nba smoy,Tim Hardaway Jr.,hardati02,24,False
2017,nba smoy,Malcolm Brogdon,brogdma01,24,False
2017,nba smoy,Vince Carter,cartevi01,40,False
2017,nba smoy,Tyler Johnson,johnsty01,24,False
2016,nba dpoy,Kawhi Leonard,leonaka01,24,True
2016,nba dpoy,Draymond Green,greendr01,25,False
2016,nba dpoy,Hassan Whiteside,whiteha01,26,False
2016,nba dpoy,DeAndre Jordan,jordade01,27,False
2016,nba dpoy,Paul Millsap,millspa01,30,False
2016,nba dpoy,Avery Bradley,bradlav01,25,False
2016,nba dpoy,Rudy Gobert,goberru01,23,False
2016,nba dpoy,Tony Allen,allento01,34,False
2016,nba dpoy,Anthony Davis,davisan02,22,False
2016,nba dpoy,Andre Drummond,drumman01,22,False
2016,nba dpoy,Jimmy Butler,butleji01,26,False
2016,nba dpoy,LeBron James,jamesle01,31,False
2016,nba dpoy,Trevor Ariza,arizatr01,30,False
2016,nba dpoy,Jae Crowder,crowdja01,25,False
2016,nba dpoy,Al Horford,horfoal01,29,False
2016,nba dpoy,Kyle Lowry,lowryky01,29,False
2016,nba dpoy,Chris Paul,paulch01,30,False
2016,nba mip,CJ McCollum,mccolcj01,24,True
2016,nba mip,Kemba Walker,walkeke02,25,False
2016,nba mip,Giannis Antetokounmpo,antetgi01,21,False
2016,nba mip,Stephen Curry,curryst01,27,False
2016,nba mip,Will Barton,bartowi01,25,False
2016,nba mip,Jae Crowder,crowdja01,25,False
2016,nba mip,Draymond Green,greendr01,25,False
2016,nba mip,Isaiah Thomas,thomais02,26,False
2016,nba mip,Hassan Whiteside,whiteha01,26,False
2016,nba mip,Kawhi Leonard,leonaka01,24,False
2016,nba mip,Andre Drummond,drumman01,22,False
2016,nba mip,Gary Harris,harriga01,21,False
2016,nba mip,Kent Bazemore,bazemke01,26,False
2016,nba mip,Evan Fournier,fournev01,23,False
2016,nba mip,Rodney Hood,hoodro01,23,False
2016,nba mip,Reggie Jackson,jacksre01,25,False
2016,nba mip,Ian Mahinmi,mahinia01,29,False
2016,nba mip,Russell Westbrook,westbru01,27,False
2016,nba mip,Zach LaVine,lavinza01,20,False
2016,nba mip,Kyle Lowry,lowryky01,29,False
2016,nba mvp,Stephen Curry,curryst01,27,True
2016,nba mvp,Kawhi Leonard,leonaka01,24,False
2016,nba mvp,LeBron James,jamesle01,31,False
2016,nba mvp,Russell Westbrook,westbru01,27,False
2016,nba mvp,Kevin Durant,duranke01,27,False
2016,nba mvp,Chris Paul,paulch01,30,False
2016,nba mvp,Draymond Green,greendr01,25,False
2016,nba mvp,Damian Lillard,lillada01,25,False
2016,nba mvp,James Harden,hardeja01,26,False
2016,nba mvp,Kyle Lowry,lowryky01,29,False
2016,nba roy,Karl-Anthony Towns,townska01,20,True
2016,nba roy,Kristaps Porziņģis,porzikr01,20,False
2016,nba roy,Nikola Jokić,jokicni01,20,False
2016,nba roy,Devin Booker,bookede01,19,False
2016,nba roy,Jahlil Okafor,okafoja01,20,False
2016,nba roy,Justise Winslow,winslju01,19,False
2016,nba roy,Emmanuel Mudiay,mudiaem01,19,False
2016,nba roy,Myles Turner,turnemy01,19,False
2016,nba roy,D'Angelo Russell,russeda01,19,False
2016,nba smoy,Jamal Crawford,crawfja01,35,True
2016,nba smoy,Andre Iguodala,iguodan01,32,False
2016,nba smoy,Enes Freedom,kanteen01,23,False
2016,nba smoy,Will Barton,bartowi01,25,False
2016,nba smoy,Evan Turner,turneev01,27,False
2016,nba smoy,Ryan Anderson,anderry01,27,False
2016,nba smoy,Jeremy Lin,linje01,27,False
2016,nba smoy,Ed Davis,davised01,26,False
2016,nba smoy,Dennis Schröder,schrode01,22,False
2016,nba smoy,Tristan Thompson,thomptr01,24,False
2016,nba smoy,Shaun Livingston,livinsh01,30,False
2016,nba smoy,J.J. Barea,bareajo01,31,False
2016,nba smoy,Boris Diaw,diawbo01,33,False
2016,nba smoy,Zach LaVine,lavinza01,20,False
2016,nba smoy,Darren Collison,collida01,28,False
2016,nba smoy,Allen Crabbe,crabbal01,23,False
2016,nba smoy,Jrue Holiday,holidjr01,25,False
2016,nba smoy,Patrick Patterson,pattepa01,26,False
2016,nba smoy,Mirza Teletović,teletmi01,30,False
2015,nba dpoy,Kawhi Leonard,leonaka01,23,True
2015,nba dpoy,Draymond Green,greendr01,24,False
2015,nba dpoy,DeAndre Jordan,jordade01,26,False
2015,nba dpoy,Anthony Davis,davisan02,21,False
2015,nba dpoy,Rudy Gobert,goberru01,22,False
2015,nba dpoy,Andrew Bogut,bogutan01,30,False
2015,nba dpoy,Tony Allen,allento01,33,False
2015,nba dpoy,Tim Duncan,duncati01,38,False
2015,nba dpoy,Michael Kidd-Gilchrist,kiddgmi01,21,False
2015,nba dpoy,Jimmy Butler,butleji01,25,False
2015,nba dpoy,Marc Gasol,gasolma01,30,False
2015,nba dpoy,Joakim Noah,noahjo01,29,False
2015,nba dpoy,Trevor Ariza,arizatr01,29,False
2015,nba dpoy,LeBron James,jamesle01,30,False
2015,nba dpoy,Patrick Beverley,beverpa01,26,False
2015,nba dpoy,DeMarre Carroll,carrode01,28,False
2015,nba dpoy,Nerlens Noel,noelne01,20,False
2015,nba dpoy,Chris Paul,paulch01,29,False
2015,nba dpoy,Hassan Whiteside,whiteha01,25,False
2015,nba mip,Jimmy Butler,butleji01,25,True
2015,nba mip,Draymond Green,greendr01,24,False
2015,nba mip,Rudy Gobert,goberru01,22,False
2015,nba mip,Hassan Whiteside,whiteha01,25,False
2015,nba mip,Klay Thompson,thompkl01,24,False
2015,nba mip,Anthony Davis,davisan02,21,False
2015,nba mip,Giannis Antetokounmpo,antetgi01,20,False
2015,nba mip,Donatas Motiejūnas,motiedo01,24,False
2015,nba mip,Dennis Schröder,schrode01,21,False
2015,nba mip,DeMarre Carroll,carrode01,28,False
2015,nba mip,Tyler Zeller,zellety01,25,False
2015,nba mip,DeMarcus Cousins,couside01,24,False
2015,nba mip,Khris Middleton,middlkh01,23,False
2015,nba mip,Jae Crowder,crowdja01,24,False
2015,nba mip,Kyrie Irving,irvinky01,22,False
2015,nba mip,DeAndre Jordan,jordade01,26,False
2015,nba mip,Victor Oladipo,oladivi01,22,False
2015,nba mip,Kentavious Caldwell-Pope,caldwke01,21,False
2015,nba mip,Nikola Vučević,vucevni01,24,False
2015,nba mip,Robert Covington,covinro01,24,False
2015,nba mip,Tyreke Evans,evansty01,25,False
2015,nba mip,Derrick Favors,favorde01,23,False
2015,nba mip,Enes Freedom,kanteen01,22,False
2015,nba mip,Marc Gasol,gasolma01,30,False
2015,nba mip,Tobias Harris,harrito02,22,False
2015,nba mip,Gordon Hayward,haywago01,24,False
2015,nba mip,George Hill,hillge01,28,False
2015,nba mip,Brandon Knight,knighbr03,23,False
2015,nba mip,Kawhi Leonard,leonaka01,23,False
2015,nba mip,Meyers Leonard,leoname01,22,False
2015,nba mvp,Stephen Curry,curryst01,26,True
2015,nba mvp,James Harden,hardeja01,25,False
2015,nba mvp,LeBron James,jamesle01,30,False
2015,nba mvp,Russell Westbrook,westbru01,26,False
2015,nba mvp,Anthony Davis,davisan02,21,False
2015,nba mvp,Chris Paul,paulch01,29,False
2015,nba mvp,LaMarcus Aldridge,aldrila01,29,False
2015,nba mvp,Marc Gasol,gasolma01,30,False
2015,nba mvp,Blake Griffin,griffbl01,25,False
2015,nba mvp,Tim Duncan,duncati01,38,False
2015,nba mvp,Kawhi Leonard,leonaka01,23,False
2015,nba mvp,Klay Thompson,thompkl01,24,False
2015,nba roy,Andrew Wiggins,wiggian01,19,True
2015,nba roy,Nikola Mirotić,mirotni01,23,False
2015,nba roy,Nerlens Noel,noelne01,20,False
2015,nba roy,Elfrid Payton,paytoel01,20,False
2015,nba roy,Marcus Smart,smartma01,20,False
2015,nba roy,Jusuf Nurkić,nurkiju01,20,False
2015,nba roy,Jordan Clarkson,clarkjo01,22,False
2015,nba smoy,Lou Williams,willilo02,28,True
2015,nba smoy,Isaiah Thomas,thomais02,25,False
2015,nba smoy,Jamal Crawford,crawfja01,34,False
2015,nba smoy,Andre Iguodala,iguodan01,31,False
2015,nba smoy,Tristan Thompson,thomptr01,23,False
2015,nba smoy,Nikola Mirotić,mirotni01,23,False
2015,nba smoy,Marreese Speights,speigma01,27,False
2015,nba smoy,Corey Brewer,breweco01,28,False
2015,nba smoy,Manu Ginóbili,ginobma01,37,False
2015,nba smoy,Taj Gibson,gibsota01,29,False
2015,nba smoy,Aaron Brooks,brookaa01,30,False
2015,nba smoy,Chris Kaman,kamanch01,32,False
2015,nba smoy,Anthony Morrow,morroan01,29,False
2015,nba smoy,Dennis Schröder,schrode01,21,False
2014,nba dpoy,Joakim Noah,noahjo01,28,True
2014,nba dpoy,Roy Hibbert,hibbero01,27,False
2014,nba dpoy,DeAndre Jordan,jordade01,25,False
2014,nba dpoy,Serge Ibaka,ibakase01,24,False
2014,nba dpoy,Andre Iguodala,iguodan01,30,False
2014,nba dpoy,LeBron James,jamesle01,29,False
2014,nba dpoy,Paul George,georgpa01,23,False
2014,nba dpoy,Anthony Davis,davisan02,20,False
2014,nba dpoy,Dwight Howard,howardw01,28,False
2014,nba dpoy,Andrew Bogut,bogutan01,29,False
2014,nba dpoy,Kawhi Leonard,leonaka01,22,False
2014,nba dpoy,P.J. Tucker,tuckepj01,28,False
2014,nba dpoy,Tim Duncan,duncati01,37,False
2014,nba dpoy,Chris Paul,paulch01,28,False
2014,nba dpoy,Trevor Ariza,arizatr01,28,False
2014,nba dpoy,Marc Gasol,gasolma01,29,False
2014,nba dpoy,Patrick Beverley,beverpa01,25,False
2014,nba mip,Goran Dragić,dragigo01,27,True
2014,nba mip,Lance Stephenson,stephla01,23,False
2014,nba mip,Anthony Davis,davisan02,20,False
2014,nba mip,Gerald Green,greenge01,28,False
2014,nba mip,DeAndre Jordan,jordade01,25,False
2014,nba mip,Kyle Lowry,lowryky01,27,False
2014,nba mip,Blake Griffin,griffbl01,24,False
2014,nba mip,DeMar DeRozan,derozde01,24,False
2014,nba mip,Patty Mills,millspa02,25,False
2014,nba mip,Markieff Morris,morrima02,24,False
2014,nba mip,Isaiah Thomas,thomais02,24,False
2014,nba mip,Shaun Livingston,livinsh01,28,False
2014,nba mip,D.J. Augustin,augusdj01,26,False
2014,nba mip,Reggie Jackson,jacksre01,23,False
2014,nba mip,Robin Lopez,lopezro01,25,False
2014,nba mip,Klay Thompson,thompkl01,23,False
2014,nba mip,Kevin Durant,duranke01,25,False
2014,nba mip,DeMarcus Cousins,couside01,23,False
2014,nba mip,Al Jefferson,jeffeal01,29,False
2014,nba mip,Bradley Beal,bealbr01,20,False
2014,nba mip,Mike Conley,conlemi01,26,False
2014,nba mip,Andre Drummond,drumman01,20,False
2014,nba mip,Taj Gibson,gibsota01,28,False
2014,nba mip,LeBron James,jamesle01,29,False
2014,nba mip,Terrence Jones,joneste01,22,False
2014,nba mip,Jodie Meeks,meeksjo01,26,False
2014,nba mip,LaMarcus Aldridge,aldrila01,28,False
2014,nba mip,Alec Burks,burksal01,22,False
2014,nba mip,Paul Millsap,millspa01,28,False
2014,nba mip,Chandler Parsons,parsoch01,25,False
2014,nba mip,John Wall,walljo01,23,False
2014,nba mvp,Kevin Durant,duranke01,25,True
2014,nba mvp,LeBron James,jamesle01,29,False
2014,nba mvp,Blake Griffin,griffbl01,24,False
2014,nba mvp,Joakim Noah,noahjo01,28,False
2014,nba mvp,James Harden,hardeja01,24,False
2014,nba mvp,Stephen Curry,curryst01,25,False
2014,nba mvp,Chris Paul,paulch01,28,False
2014,nba mvp,Al Jefferson,jeffeal01,29,False
2014,nba mvp,Paul George,georgpa01,23,False
2014,nba mvp,LaMarcus Aldridge,aldrila01,28,False
2014,nba mvp,Kevin Love,loveke01,25,False
2014,nba mvp,Tim Duncan,duncati01,37,False
2014,nba mvp,Tony Parker,parketo01,31,False
2014,nba mvp,Dirk Nowitzki,nowitdi01,35,False
2014,nba mvp,Carmelo Anthony,anthoca01,29,False
2014,nba mvp,Goran Dragić,dragigo01,27,False
2014,nba mvp,Mike Conley,conlemi01,26,False
2014,nba roy,Michael Carter-Williams,cartemi01,22,True
2014,nba roy,Victor Oladipo,oladivi01,21,False
2014,nba roy,Trey Burke,burketr01,21,False
2014,nba roy,Mason Plumlee,plumlma01,23,False
2014,nba roy,Tim Hardaway Jr.,hardati02,21,False
2014,nba roy,Gorgui Dieng,dienggo01,24,False
2014,nba roy,Steven Adams,adamsst01,20,False
2014,nba roy,Giannis Antetokounmpo,antetgi01,19,False
2014,nba roy,Nick Calathes,calatni01,24,False
2014,nba smoy,Jamal Crawford,crawfja01,33,True
2014,nba smoy,Taj Gibson,gibsota01,28,False
2014,nba smoy,Manu Ginóbili,ginobma01,36,False
2014,nba smoy,Markieff Morris,morrima02,24,False
2014,nba smoy,Reggie Jackson,jacksre01,23,False
2014,nba smoy,Vince Carter,cartevi01,37,False
2014,nba smoy,D.J. Augustin,augusdj01,26,False
2014,nba smoy,Enes Freedom,kanteen01,21,False
2014,nba smoy,Dion Waiters,waitedi01,22,False
2014,nba smoy,Nick Young,youngni01,28,False
2014,nba smoy,Chris Andersen,anderch01,35,False
2014,nba smoy,Marco Belinelli,belinma01,27,False
2014,nba smoy,Andray Blatche,blatcan01,27,False
2014,nba smoy,Tim Hardaway Jr.,hardati02,21,False
2014,nba smoy,Patty Mills,millspa02,25,False
2014,nba smoy,Timofey Mozgov,mozgoti01,27,False
2014,nba smoy,Greivis Vásquez,vasqugr01,27,False
2014,nba smoy,Mo Williams,willima01,31,False
2013,nba dpoy,Marc Gasol,gasolma01,28,True
2013,nba dpoy,LeBron James,jamesle01,28,False
2013,nba dpoy,Serge Ibaka,ibakase01,23,False
2013,nba dpoy,Joakim Noah,noahjo01,27,False
2013,nba dpoy,Tony Allen,allento01,31,False
2013,nba dpoy,Tim Duncan,duncati01,36,False
2013,nba dpoy,Larry Sanders,sandela01,24,False
2013,nba dpoy,Paul George,georgpa01,22,False
2013,nba dpoy,Andre Iguodala,iguodan01,29,False
2013,nba dpoy,Roy Hibbert,hibbero01,26,False
2013,nba dpoy,Chris Paul,paulch01,27,False
2013,nba dpoy,Avery Bradley,bradlav01,22,False
2013,nba dpoy,Tyson Chandler,chandty01,30,False
2013,nba dpoy,Dwight Howard,howardw01,27,False
2013,nba dpoy,Luol Deng,denglu01,27,False
2013,nba dpoy,Dwyane Wade,wadedw01,31,False
2013,nba dpoy,Trevor Ariza,arizatr01,27,False
2013,nba dpoy,Jimmy Butler,butleji01,23,False
2013,nba dpoy,Kenneth Faried,farieke01,23,False
2013,nba dpoy,Russell Westbrook,westbru01,24,False
2013,nba dpoy,Mike Conley,conlemi01,25,False
2013,nba mip,Paul George,georgpa01,22,True
2013,nba mip,Greivis Vásquez,vasqugr01,26,False
2013,nba mip,Larry Sanders,sandela01,24,False
2013,nba mip,Nikola Vučević,vucevni01,22,False
2013,nba mip,Jrue Holiday,holidjr01,22,False
2013,nba mip,Ömer Aşık,asikom01,26,False
2013,nba mip,James Harden,hardeja01,23,False
2013,nba mip,Stephen Curry,curryst01,24,False
2013,nba mip,Serge Ibaka,ibakase01,23,False
2013,nba mip,Chandler Parsons,parsoch01,24,False
2013,nba mip,Kemba Walker,walkeke02,22,False
2013,nba mip,J.R. Smith,smithjr01,27,False
2013,nba mip,Klay Thompson,thompkl01,22,False
2013,nba mip,Jimmy Butler,butleji01,23,False
2013,nba mip,Ryan Anderson,anderry01,24,False
2013,nba mip,Carmelo Anthony,anthoca01,28,False
2013,nba mip,Andray Blatche,blatcan01,26,False
2013,nba mip,Mike Conley,conlemi01,25,False
2013,nba mip,Kawhi Leonard,leonaka01,21,False
2013,nba mip,Kevin Durant,duranke01,24,False
2013,nba mip,Arron Afflalo,afflaar01,27,False
2013,nba mip,Earl Clark,clarkea01,25,False
2013,nba mip,Kenneth Faried,farieke01,23,False
2013,nba mip,Greg Monroe,monrogr01,22,False
2013,nba mip,Joakim Noah,noahjo01,27,False
2013,nba mip,Tristan Thompson,thomptr01,21,False
2013,nba mip,Tobias Harris,harrito02,20,False
2013,nba mip,Jarrett Jack,jackja01,29,False
2013,nba mip,Ty Lawson,lawsoty01,25,False
2013,nba mip,Brook Lopez,lopezbr01,24,False
2013,nba mip,Robin Lopez,lopezro01,24,False
2013,nba mip,Lance Stephenson,stephla01,22,False
2013,nba mip,Jeff Teague,teaguje01,24,False
2013,nba mvp,LeBron James,jamesle01,28,True
2013,nba mvp,Kevin Durant,duranke01,24,False
2013,nba mvp,Carmelo Anthony,anthoca01,28,False
2013,nba mvp,Chris Paul,paulch01,27,False
2013,nba mvp,Kobe Bryant,bryanko01,34,False
2013,nba mvp,Tony Parker,parketo01,30,False
2013,nba mvp,Tim Duncan,duncati01,36,False
2013,nba mvp,James Harden,hardeja01,23,False
2013,nba mvp,Russell Westbrook,westbru01,24,False
2013,nba mvp,Dwyane Wade,wadedw01,31,False
2013,nba mvp,Stephen Curry,curryst01,24,False
2013,nba mvp,Kevin Garnett,garneke01,36,False
2013,nba mvp,Marc Gasol,gasolma01,28,False
2013,nba mvp,Ty Lawson,lawsoty01,25,False
2013,nba mvp,David Lee,leeda02,29,False
2013,nba mvp,Joakim Noah,noahjo01,27,False
2013,nba roy,Damian Lillard,lillada01,22,True
2013,nba roy,Anthony Davis,davisan02,19,False
2013,nba roy,Bradley Beal,bealbr01,19,False
2013,nba roy,Andre Drummond,drumman01,19,False
2013,nba roy,Dion Waiters,waitedi01,21,False
2013,nba roy,Harrison Barnes,barneha02,20,False
2013,nba roy,Chris Copeland,copelch01,28,False
2013,nba roy,Michael Kidd-Gilchrist,kiddgmi01,19,False
2013,nba roy,Jonas Valančiūnas,valanjo01,20,False
2013,nba roy,John Jenkins,jenkijo01,21,False
2013,nba smoy,J.R. Smith,smithjr01,27,True
2013,nba smoy,Jamal Crawford,crawfja01,32,False
2013,nba smoy,Jarrett Jack,jackja01,29,False
2013,nba smoy,Kevin Martin,martike02,29,False
2013,nba smoy,Ryan Anderson,anderry01,24,False
2013,nba smoy,Andre Miller,millean02,36,False
2013,nba smoy,Jordan Crawford,crawfjo02,24,False
2013,nba smoy,Corey Brewer,breweco01,26,False
2013,nba smoy,Manu Ginóbili,ginobma01,35,False
2013,nba smoy,Carl Landry,landrca01,29,False
2013,nba smoy,Nate Robinson,robinna01,28,False
2013,nba smoy,Shane Battier,battish01,34,False
2013,nba smoy,Ramon Sessions,sessira01,26,False
2013,nba smoy,Luke Babbitt,babbilu01,23,False
2013,nba smoy,Vince Carter,cartevi01,36,False
2013,nba smoy,Gordon Hayward,haywago01,22,False
2013,nba smoy,JJ Redick,redicjj01,28,False
2012,nba dpoy,Tyson Chandler,chandty01,29,True
2012,nba dpoy,Serge Ibaka,ibakase01,22,False
2012,nba dpoy,Dwight Howard,howardw01,26,False
2012,nba dpoy,LeBron James,jamesle01,27,False
2012,nba dpoy,Kevin Garnett,garneke01,35,False
2012,nba dpoy,Tony Allen,allento01,30,False
2012,nba dpoy,Andre Iguodala,iguodan01,28,False
2012,nba dpoy,Shawn Marion,mariosh01,33,False
2012,nba dpoy,Luol Deng,denglu01,26,False
2012,nba dpoy,Josh Smith,smithjo03,26,False
2012,nba dpoy,Joakim Noah,noahjo01,26,False
2012,nba dpoy,Marc Gasol,gasolma01,27,False
2012,nba dpoy,Chris Paul,paulch01,26,False
2012,nba dpoy,Avery Bradley,bradlav01,21,False
2012,nba dpoy,Mike Conley,conlemi01,24,False
2012,nba dpoy,Grant Hill,hillgr01,39,False
2012,nba dpoy,Iman Shumpert,shumpim01,21,False
2012,nba dpoy,Greg Monroe,monrogr01,21,False
2012,nba dpoy,Dwyane Wade,wadedw01,30,False
2012,nba dpoy,Russell Westbrook,westbru01,23,False
2012,nba mip,Ryan Anderson,anderry01,23,True
2012,nba mip,Ersan İlyasova,ilyaser01,24,False
2012,nba mip,Nikola Peković,pekovni01,26,False
2012,nba mip,Andrew Bynum,bynuman01,24,False
2012,nba mip,Greg Monroe,monrogr01,21,False
2012,nba mip,Jeremy Lin,linje01,23,False
2012,nba mip,Goran Dragić,dragigo01,25,False
2012,nba mip,Avery Bradley,bradlav01,21,False
2012,nba mip,Danny Green,greenda02,24,False
2012,nba mip,Jeff Teague,teaguje01,23,False
2012,nba mip,Serge Ibaka,ibakase01,22,False
2012,nba mip,Ty Lawson,lawsoty01,24,False
2012,nba mip,Paul George,georgpa01,21,False
2012,nba mip,Steve Novak,novakst01,28,False
2012,nba mip,DeMarcus Cousins,couside01,21,False
2012,nba mip,Kevin Love,loveke01,23,False
2012,nba mip,James Harden,hardeja01,22,False
2012,nba mip,Roy Hibbert,hibbero01,25,False
2012,nba mip,Marcin Gortat,gortama01,27,False
2012,nba mip,Gerald Henderson,hendege02,24,False
2012,nba mip,Marc Gasol,gasolma01,27,False
2012,nba mip,Kyle Lowry,lowryky01,25,False
2012,nba mip,Gordon Hayward,haywago01,21,False
2012,nba mip,Arron Afflalo,afflaar01,26,False
2012,nba mip,Tony Parker,parketo01,29,False
2012,nba mip,C.J. Watson,watsocj01,27,False
2012,nba mip,Brandan Wright,wrighbr03,24,False
2012,nba mip,Jarrett Jack,jackja01,28,False
2012,nba mip,Marreese Speights,speigma01,24,False
2012,nba mvp,LeBron James,jamesle01,27,True
2012,nba mvp,Kevin Durant,duranke01,23,False
2012,nba mvp,Chris Paul,paulch01,26,False
2012,nba mvp,Kobe Bryant,bryanko01,33,False
2012,nba mvp,Tony Parker,parketo01,29,False
2012,nba mvp,Kevin Love,loveke01,23,False
2012,nba mvp,Dwight Howard,howardw01,26,False
2012,nba mvp,Rajon Rondo,rondora01,25,False
2012,nba mvp,Steve Nash,nashst01,37,False
2012,nba mvp,Dwyane Wade,wadedw01,30,False
2012,nba mvp,Derrick Rose,rosede01,23,False
2012,nba mvp,Dirk Nowitzki,nowitdi01,33,False
2012,nba mvp,Russell Westbrook,westbru01,23,False
2012,nba mvp,Tim Duncan,duncati01,35,False
2012,nba mvp,Joe Johnson,johnsjo02,30,False
2012,nba roy,Kyrie Irving,irvinky01,19,True
2012,nba roy,Ricky Rubio,rubiori01,21,False
2012,nba roy,Kenneth Faried,farieke01,22,False
2012,nba roy,Kawhi Leonard,leonaka01,20,False
2012,nba roy,Iman Shumpert,shumpim01,21,False
2012,nba roy,Klay Thompson,thompkl01,21,False
2012,nba roy,Isaiah Thomas,thomais02,22,False
