season,lg,team,abbreviation,playoffs,g,mp,opp_fg_per_100_poss,opp_fga_per_100_poss,opp_fg_percent,opp_x2p_per_100_poss,opp_x2pa_per_100_poss,opp_x2p_percent,opp_ft_per_100_poss,opp_fta_per_100_poss,opp_ft_percent,opp_orb_per_100_poss,opp_drb_per_100_poss,opp_trb_per_100_poss,opp_ast_per_100_poss,opp_stl_per_100_poss,opp_blk_per_100_poss,opp_tov_per_100_poss,opp_pf_per_100_poss,opp_pts_per_100_poss
1997,NBA,Milwaukee Bucks,MIL,False,82,19730,40.7,86.3,0.472,35.7,71.7,0.499,21.8,29.8,0.731,13.2,30.7,43.9,24.7,9.3,5.3,16.3,24.1,108.3
1997,NBA,Minnesota Timberwolves,MIN,True,82,19780,39.4,87.5,0.45,33.2,70.2,0.472,22.0,29.2,0.754,14.3,31.6,45.9,23.9,8.8,6.0,17.2,24.5,107.1
1997,NBA,New Jersey Nets,NJN,False,82,19780,40.7,87.8,0.464,33.9,69.4,0.488,21.4,28.7,0.745,14.0,32.4,46.4,25.3,8.9,6.8,16.5,23.4,109.7
1997,NBA,New York Knicks,NYK,True,82,19855,35.6,83.7,0.425,29.2,65.4,0.446,23.4,31.9,0.733,12.2,29.6,41.8,21.2,9.7,3.9,17.8,25.1,101.0
1997,NBA,Orlando Magic,ORL,True,82,19855,40.6,88.3,0.46,34.4,70.1,0.49,18.6,25.4,0.732,14.8,32.8,47.6,24.6,9.6,5.7,18.0,24.2,106.0
1997,NBA,Philadelphia 76ers,PHI,False,82,19780,42.2,89.7,0.47,35.1,70.2,0.5,19.9,27.2,0.733,15.1,31.2,46.3,26.3,10.5,6.3,16.3,25.6,111.4
1997,NBA,Phoenix Suns,PHO,True,82,19855,41.3,88.4,0.467,34.2,69.2,0.494,19.0,25.7,0.739,13.6,31.9,45.5,25.9,8.6,4.8,16.8,23.9,108.6
1997,NBA,Portland Trail Blazers,POR,True,82,19855,37.2,85.4,0.436,31.1,68.4,0.455,22.9,30.9,0.739,12.7,29.2,41.9,22.6,8.7,5.7,16.5,25.1,103.3
1997,NBA,Sacramento Kings,SAC,False,82,19855,40.0,86.6,0.462,34.1,69.9,0.488,22.9,31.0,0.737,14.1,31.1,45.2,23.6,9.5,5.7,16.7,23.8,108.7
1997,NBA,San Antonio Spurs,SAS,False,82,19730,41.8,88.9,0.471,34.1,69.0,0.495,21.0,28.4,0.738,14.6,32.1,46.7,27.2,9.3,6.2,16.4,22.9,112.3
1997,NBA,Seattle SuperSonics,SEA,True,82,19780,37.1,84.1,0.441,28.8,62.0,0.465,20.3,27.4,0.741,13.6,30.3,43.9,23.5,8.5,5.7,20.6,25.9,102.7
1997,NBA,Toronto Raptors,TOR,False,82,19830,39.7,85.4,0.465,33.1,66.3,0.498,22.0,30.4,0.724,13.8,31.4,45.2,26.3,9.0,5.9,17.9,24.0,108.0
1997,NBA,Utah Jazz,UTA,True,82,19830,36.4,83.2,0.438,29.4,63.3,0.465,24.1,32.2,0.75,12.9,28.2,41.1,21.4,8.6,5.0,17.9,27.5,104.0
1997,NBA,Vancouver Grizzlies,VAN,False,82,19780,42.4,89.9,0.472,35.6,71.2,0.5,20.1,27.7,0.727,16.5,33.3,49.8,27.1,9.9,6.3,17.2,21.9,111.8
1997,NBA,Washington Bullets,WSB,True,82,19855,39.4,86.9,0.454,33.0,69.5,0.474,19.6,26.2,0.749,13.4,30.6,44.0,21.9,8.7,4.4,17.7,23.2,104.9
1996,NBA,Atlanta Hawks,ATL,True,82,19730,41.3,87.1,0.474,34.8,69.1,0.504,18.9,25.3,0.746,14.3,31.1,45.4,25.0,7.9,4.6,19.1,24.5,108.0
1996,NBA,Boston Celtics,BOS,False,82,19905,41.3,85.9,0.481,36.1,71.3,0.506,22.1,29.6,0.747,13.0,32.4,45.5,24.0,8.4,6.1,16.5,24.6,109.9
1996,NBA,Charlotte Hornets,CHH,False,82,19880,42.9,87.7,0.489,35.9,70.0,0.513,19.0,25.8,0.736,12.6,31.1,43.7,27.0,7.1,4.9,16.0,24.1,111.8
1996,NBA,Chicago Bulls,CHI,True,82,19730,38.5,85.8,0.448,32.6,69.2,0.472,19.0,26.5,0.717,13.1,28.5,41.6,21.3,7.9,4.2,18.8,24.8,101.8
1996,NBA,Cleveland Cavaliers,CLE,True,82,19830,39.3,85.1,0.462,31.8,65.6,0.484,20.6,27.1,0.759,12.8,31.9,44.7,26.7,7.4,4.9,18.8,24.5,106.7
1996,NBA,Dallas Mavericks,DAL,False,82,19930,42.9,87.3,0.492,37.0,72.3,0.512,19.4,26.5,0.732,13.7,34.4,48.1,25.0,8.9,6.7,17.0,23.2,111.2
1996,NBA,Denver Nuggets,DEN,False,82,19830,40.6,88.5,0.459,34.6,72.3,0.479,21.0,27.6,0.76,12.3,31.3,43.6,24.6,8.1,5.5,14.8,24.9,108.1
1996,NBA,Detroit Pistons,DET,True,82,19830,39.0,88.0,0.443,32.0,68.9,0.465,20.1,28.1,0.715,13.3,31.3,44.6,23.9,7.7,5.3,15.9,26.0,105.1
1996,NBA,Golden State Warriors,GSW,False,82,19755,41.7,87.8,0.475,35.5,70.8,0.501,20.3,27.3,0.746,14.5,29.8,44.3,27.3,9.1,5.0,17.9,25.5,109.9
1996,NBA,Houston Rockets,HOU,True,82,19805,41.3,89.8,0.46,35.0,72.4,0.484,18.5,26.2,0.707,14.6,32.5,47.1,25.3,8.7,5.2,15.9,24.0,107.4
1996,NBA,Indiana Pacers,IND,True,82,19755,38.6,85.6,0.452,31.9,67.0,0.477,23.2,31.3,0.74,13.7,27.9,41.6,23.5,9.0,5.7,17.1,27.8,107.2
1996,NBA,Los Angeles Clippers,LAC,False,82,19730,40.3,84.5,0.478,34.5,68.9,0.502,23.8,31.9,0.746,13.5,30.8,44.3,21.6,9.0,5.2,17.7,24.3,110.3
1996,NBA,Los Angeles Lakers,LAL,True,82,19680,41.2,89.8,0.458,35.3,74.0,0.478,18.4,25.0,0.738,15.1,30.6,45.7,26.5,7.8,6.4,17.6,23.8,106.6
1996,NBA,Miami Heat,MIA,True,82,19780,36.4,83.9,0.434,30.5,67.5,0.452,25.0,33.3,0.752,13.1,30.8,43.9,21.9,8.8,5.4,17.2,27.0,103.8
1996,NBA,Milwaukee Bucks,MIL,False,82,19730,41.6,86.6,0.48,34.6,69.1,0.501,21.4,29.6,0.725,13.5,31.1,44.5,26.2,8.7,5.0,16.3,23.6,111.5
1996,NBA,Minnesota Timberwolves,MIN,False,82,19780,40.0,85.4,0.469,33.2,67.4,0.492,22.8,30.7,0.744,13.4,30.1,43.5,25.5,9.4,6.5,17.4,25.2,109.8
1996,NBA,New Jersey Nets,NJN,False,82,19905,39.9,87.9,0.454,32.7,69.1,0.473,19.6,26.4,0.74,13.6,31.2,44.9,24.9,8.8,6.8,16.8,25.5,106.5
1996,NBA,New York Knicks,NYK,True,82,19830,38.0,86.1,0.442,32.1,68.6,0.468,21.6,29.1,0.74,13.2,32.3,45.5,22.2,8.7,3.7,17.2,23.4,103.5
1996,NBA,Orlando Magic,ORL,True,82,19855,40.3,88.7,0.454,33.8,70.8,0.477,19.7,26.8,0.736,14.3,31.1,45.5,24.6,8.5,4.3,16.3,24.1,106.9
1996,NBA,Philadelphia 76ers,PHI,False,82,19730,43.3,89.6,0.483,36.4,70.9,0.513,19.4,26.2,0.741,15.4,32.7,48.0,27.8,9.5,6.2,17.0,25.2,113.0
1996,NBA,Phoenix Suns,PHO,True,82,19955,41.5,88.2,0.471,34.4,69.0,0.499,19.9,26.9,0.739,12.9,30.7,43.7,26.9,7.6,5.4,15.4,25.9,110.0
1996,NBA,Portland Trail Blazers,POR,True,82,19905,38.4,86.9,0.442,32.3,69.3,0.466,20.5,27.7,0.74,12.1,30.2,42.3,23.7,9.2,5.3,15.5,26.0,103.5
1996,NBA,Sacramento Kings,SAC,True,82,19755,38.9,84.0,0.462,32.9,68.2,0.482,25.4,33.8,0.751,13.7,30.1,43.8,23.5,10.0,6.6,17.6,26.1,109.1
1996,NBA,San Antonio Spurs,SAS,True,82,19780,39.2,89.2,0.439,33.5,71.9,0.466,19.3,26.4,0.73,14.4,32.1,46.6,24.0,7.9,5.6,16.3,25.6,103.5
1996,NBA,Seattle SuperSonics,SEA,True,82,19880,37.0,84.3,0.438,30.1,64.6,0.466,21.3,29.7,0.716,13.8,29.0,42.8,22.8,9.8,5.0,19.5,25.9,102.1
1996,NBA,Toronto Raptors,TOR,False,82,19830,40.9,86.0,0.475,34.1,67.6,0.504,23.4,31.4,0.745,14.3,29.5,43.8,25.8,9.9,6.3,17.2,22.6,111.8
1996,NBA,Utah Jazz,UTA,True,82,19780,37.0,83.3,0.445,29.6,64.0,0.463,24.5,32.7,0.751,12.6,29.0,41.6,22.1,7.9,5.5,17.3,26.7,106.1
1996,NBA,Vancouver Grizzlies,VAN,False,82,19880,40.9,86.0,0.475,34.8,69.8,0.498,20.7,28.2,0.733,14.6,33.8,48.4,26.4,9.3,6.3,18.9,23.7,108.5
1996,NBA,Washington Bullets,WSB,False,82,19805,39.6,86.0,0.46,34.7,71.7,0.484,23.6,30.7,0.766,14.3,30.6,44.9,21.8,9.0,5.0,17.6,24.4,107.6
1995,NBA,Atlanta Hawks,ATL,True,82,19855,40.4,87.3,0.463,34.7,70.9,0.489,18.8,25.8,0.726,14.1,32.2,46.3,23.3,8.2,4.3,18.3,24.4,105.2
1995,NBA,Boston Celtics,BOS,True,82,19805,42.6,87.9,0.484,37.7,74.4,0.507,20.6,28.7,0.72,13.7,30.1,43.8,25.8,8.4,5.9,15.9,24.8,110.6
1995,NBA,Charlotte Hornets,CHH,True,82,19805,41.0,90.5,0.454,35.3,73.3,0.482,18.3,24.7,0.74,14.6,31.4,46.1,25.2,7.1,4.9,16.2,24.7,106.1
1995,NBA,Chicago Bulls,CHI,True,82,19830,38.4,84.2,0.457,33.2,69.0,0.48,22.1,30.0,0.738,14.0,29.6,43.7,22.5,9.0,4.9,19.5,24.9,104.3
1995,NBA,Cleveland Cavaliers,CLE,True,82,19930,39.8,86.4,0.461,34.2,70.6,0.484,19.4,25.6,0.757,12.1,31.9,44.0,25.7,7.9,6.1,17.2,25.1,104.6
1995,NBA,Dallas Mavericks,DAL,False,82,19930,43.3,88.8,0.488,37.8,73.8,0.513,18.5,25.2,0.734,13.4,30.3,43.6,25.3,9.2,6.4,15.9,24.5,110.6
1995,NBA,Denver Nuggets,DEN,True,82,19980,40.1,87.9,0.456,34.6,72.1,0.479,22.6,30.2,0.75,13.4,29.0,42.4,23.4,8.4,6.0,15.3,25.7,108.2
1995,NBA,Detroit Pistons,DET,False,82,19730,40.7,85.6,0.476,34.9,69.5,0.502,25.6,35.5,0.722,15.0,31.7,46.7,26.3,9.0,5.7,16.8,22.8,112.9
1995,NBA,Golden State Warriors,GSW,False,82,19905,43.4,89.1,0.488,37.4,72.0,0.519,19.3,26.8,0.72,14.7,31.1,45.8,28.9,10.7,5.1,16.3,26.3,112.2
1995,NBA,Houston Rockets,HOU,True,82,19730,41.4,91.2,0.453,34.8,73.8,0.472,18.2,24.2,0.751,15.1,30.8,45.9,25.1,9.6,4.7,16.5,23.0,107.4
1995,NBA,Indiana Pacers,IND,True,82,19780,39.4,86.4,0.456,33.0,68.8,0.479,20.4,28.2,0.726,14.1,29.1,43.2,24.3,9.3,5.6,18.5,27.7,105.6
1995,NBA,Los Angeles Clippers,LAC,False,82,19880,41.1,82.8,0.496,36.1,69.4,0.52,24.0,32.0,0.75,13.9,32.5,46.3,24.5,8.9,5.9,19.3,24.4,111.1
1995,NBA,Los Angeles Lakers,LAL,True,82,19905,41.8,89.3,0.468,36.0,72.9,0.494,20.0,28.3,0.708,16.3,31.3,47.6,27.9,8.2,6.2,17.6,22.9,109.4
1995,NBA,Miami Heat,MIA,False,82,19805,40.3,85.6,0.471,33.7,67.2,0.501,22.6,30.5,0.74,13.5,30.7,44.2,24.3,8.6,5.0,17.4,24.7,109.9
1995,NBA,Milwaukee Bucks,MIL,False,82,19855,42.4,85.9,0.493,35.9,69.7,0.516,19.8,27.1,0.729,13.2,30.5,43.7,27.4,10.0,5.3,17.7,25.7,110.9
1995,NBA,Minnesota Timberwolves,MIN,False,82,19780,41.0,86.4,0.474,34.8,69.9,0.498,24.2,33.1,0.731,15.5,30.6,46.1,27.5,9.3,6.8,17.6,26.3,112.4
1995,NBA,New Jersey Nets,NJN,False,82,19880,41.6,90.3,0.461,35.9,74.9,0.479,19.6,27.1,0.721,13.8,31.9,45.7,23.9,9.6,5.8,14.4,25.0,108.6
1995,NBA,New York Knicks,NYK,True,82,19780,37.3,85.3,0.437,32.0,69.8,0.458,24.0,32.6,0.736,13.6,30.8,44.4,21.1,8.5,4.3,16.8,25.4,103.8
1995,NBA,Orlando Magic,ORL,True,82,19930,41.0,89.8,0.457,35.1,74.1,0.474,19.8,26.7,0.741,14.4,28.2,42.6,25.1,8.9,4.6,15.6,24.7,107.8
1995,NBA,Philadelphia 76ers,PHI,False,82,19805,41.3,88.7,0.465,35.1,71.6,0.49,20.9,27.4,0.763,15.2,30.8,46.1,26.5,9.5,5.6,17.3,24.8,109.7
1995,NBA,Phoenix Suns,PHO,True,82,19830,41.9,87.8,0.477,35.3,68.4,0.516,20.1,27.0,0.744,13.1,30.7,43.8,27.1,8.3,4.9,16.2,25.6,110.4
1995,NBA,Portland Trail Blazers,POR,True,82,19705,38.3,83.9,0.456,32.6,68.5,0.476,23.3,30.9,0.754,11.5,29.8,41.3,23.2,8.3,5.3,16.9,25.2,105.7
1995,NBA,Sacramento Kings,SAC,False,82,19855,38.8,85.7,0.453,33.9,69.5,0.487,24.0,32.4,0.741,15.0,29.7,44.7,23.8,9.9,6.7,17.6,26.6,106.5
1995,NBA,San Antonio Spurs,SAS,True,82,19855,40.5,89.1,0.454,35.0,73.1,0.479,19.1,26.7,0.714,13.0,29.4,42.4,24.0,8.1,5.2,15.1,26.4,105.4
1995,NBA,Seattle SuperSonics,SEA,True,82,19830,38.1,84.1,0.453,31.5,64.9,0.486,23.4,31.9,0.735,13.5,28.0,41.5,23.4,8.3,6.2,18.8,25.7,106.3
1995,NBA,Utah Jazz,UTA,True,82,19780,37.3,82.3,0.453,30.1,63.5,0.474,24.0,32.4,0.741,12.0,27.8,39.8,22.4,8.5,5.6,17.7,26.9,105.7
1995,NBA,Washington Bullets,WSB,False,82,19855,41.5,86.6,0.48,35.9,71.9,0.499,22.7,29.6,0.765,14.2,32.2,46.4,25.1,9.0,5.7,17.4,22.7,111.3
1994,NBA,Atlanta Hawks,ATL,True,82,19755,40.8,89.6,0.455,37.2,78.4,0.475,16.6,22.3,0.742,14.9,30.4,45.3,24.5,8.3,4.4,18.9,22.2,101.7
1994,NBA,Boston Celtics,BOS,False,82,19905,42.3,88.7,0.477,39.4,80.3,0.491,21.1,28.0,0.754,14.3,31.6,45.9,26.3,8.7,5.2,16.1,21.9,108.7
1994,NBA,Charlotte Hornets,CHH,False,82,19830,43.0,91.3,0.471,39.0,80.0,0.488,18.7,25.3,0.74,15.1,30.6,45.7,26.3,7.8,5.3,15.6,21.9,108.6
1994,NBA,Chicago Bulls,CHI,True,82,19780,40.0,86.4,0.463,36.7,76.1,0.482,19.4,26.2,0.74,13.0,29.6,42.6,24.3,9.6,4.9,17.6,22.8,102.7
1994,NBA,Cleveland Cavaliers,CLE,True,82,19855,41.3,88.9,0.464,37.9,79.3,0.478,19.1,25.9,0.735,14.0,30.8,44.8,26.5,8.3,6.1,17.1,23.7,105.1
1994,NBA,Dallas Mavericks,DAL,False,82,19730,41.4,83.8,0.494,38.1,74.9,0.509,23.7,32.2,0.737,14.2,32.2,46.4,25.4,10.1,6.5,18.4,21.2,109.6
1994,NBA,Denver Nuggets,DEN,True,82,19755,38.7,88.4,0.438,36.1,79.4,0.455,22.3,29.7,0.75,14.1,29.5,43.6,22.0,9.2,6.3,15.7,24.7,102.3
1994,NBA,Detroit Pistons,DET,False,82,19730,42.0,88.8,0.473,38.5,78.3,0.492,23.3,31.7,0.736,15.4,33.5,48.8,27.1,9.3,4.8,15.1,20.7,110.9
1994,NBA,Golden State Warriors,GSW,True,82,19780,42.0,89.8,0.468,38.2,79.1,0.483,18.9,25.8,0.731,16.2,29.5,45.7,26.7,10.3,5.0,17.5,22.9,106.5
1994,NBA,Houston Rockets,HOU,True,82,19780,40.3,91.6,0.44,37.0,80.8,0.458,17.6,23.9,0.736,14.5,31.1,45.6,24.3,9.8,4.0,15.6,22.3,101.4
1994,NBA,Indiana Pacers,IND,True,82,19755,38.8,86.1,0.45,35.2,75.5,0.466,23.0,31.5,0.73,14.7,28.0,42.8,24.8,10.8,5.1,17.5,25.9,104.2
1994,NBA,Los Angeles Clippers,LAC,False,82,19780,42.8,90.4,0.473,39.0,79.7,0.49,19.3,26.9,0.717,16.4,31.3,47.7,27.0,10.9,5.8,16.6,21.8,108.6
1994,NBA,Los Angeles Lakers,LAL,False,82,19755,42.5,89.2,0.476,39.6,80.0,0.495,21.4,29.9,0.717,16.3,32.2,48.6,27.5,8.5,5.4,17.1,21.1,109.3
1994,NBA,Miami Heat,MIA,True,82,19805,39.2,85.8,0.457,35.4,74.3,0.477,24.4,32.6,0.748,13.9,29.3,43.2,23.5,8.9,5.7,17.0,25.1,106.7
1994,NBA,Milwaukee Bucks,MIL,False,82,19705,42.0,85.4,0.491,38.3,75.2,0.509,21.7,29.4,0.737,14.0,32.2,46.2,27.0,9.9,5.4,18.3,22.9,109.3
1994,NBA,Minnesota Timberwolves,MIN,False,82,19730,41.7,88.3,0.472,38.8,78.8,0.492,22.9,31.5,0.727,14.2,29.5,43.7,27.1,10.6,7.1,15.0,23.8,109.2
1994,NBA,New Jersey Nets,NJN,True,82,19830,41.4,90.3,0.458,38.4,80.9,0.475,19.2,25.8,0.743,14.5,32.0,46.5,24.3,9.1,7.4,15.8,24.1,104.9
1994,NBA,New York Knicks,NYK,True,82,19755,36.4,84.4,0.431,33.1,73.6,0.45,22.0,30.6,0.719,13.3,29.4,42.7,21.9,8.9,4.4,18.6,24.8,98.2
1994,NBA,Orlando Magic,ORL,True,82,19730,41.7,91.1,0.458,37.9,80.2,0.473,19.5,26.2,0.745,15.3,29.5,44.8,26.9,9.7,5.6,15.7,23.6,106.7
1994,NBA,Philadelphia 76ers,PHI,False,82,19805,45.0,92.9,0.484,41.6,82.9,0.502,16.4,22.1,0.744,15.2,33.0,48.2,29.9,10.2,4.9,15.1,21.9,109.7
1994,NBA,Phoenix Suns,PHO,True,82,19705,42.5,89.8,0.474,39.0,79.0,0.494,18.1,25.2,0.72,13.7,28.3,42.0,27.1,9.4,5.5,15.8,23.5,106.8
1994,NBA,Portland Trail Blazers,POR,True,82,19755,40.7,86.8,0.469,37.1,76.6,0.484,20.4,27.2,0.75,12.5,30.5,43.0,25.7,8.0,4.8,17.1,23.9,105.5
1994,NBA,Sacramento Kings,SAC,False,82,19755,41.9,87.4,0.479,38.4,77.8,0.494,22.0,30.5,0.722,14.8,32.1,46.9,25.6,9.3,6.2,16.7,23.6,109.2
1994,NBA,San Antonio Spurs,SAS,True,82,19780,41.3,92.6,0.446,37.4,80.9,0.462,18.2,25.2,0.719,14.7,29.0,43.7,23.8,8.5,4.7,13.7,24.1,104.6
1994,NBA,Seattle SuperSonics,SEA,True,82,19730,37.4,82.6,0.453,33.3,70.5,0.472,22.5,30.4,0.741,13.9,28.0,41.9,23.1,8.8,5.4,21.3,24.1,101.5
1994,NBA,Utah Jazz,UTA,True,82,19830,38.6,86.3,0.448,34.9,73.7,0.473,23.0,31.8,0.725,14.3,30.2,44.5,23.5,7.7,6.0,17.1,25.0,104.1
1994,NBA,Washington Bullets,WSB,False,82,19705,45.3,89.2,0.508,42.1,80.1,0.526,18.3,25.4,0.723,14.2,30.0,44.2,26.8,10.4,6.0,16.4,23.2,112.2
1993,NBA,Atlanta Hawks,ATL,True,82,19830,43.5,87.7,0.496,40.0,77.4,0.517,19.7,25.9,0.758,13.4,29.9,43.3,27.2,9.1,4.5,16.9,23.3,110.2
1993,NBA,Boston Celtics,BOS,True,82,19780,41.3,89.2,0.463,38.6,80.9,0.476,22.4,29.0,0.771,14.0,30.4,44.4,25.2,8.1,4.9,15.1,21.4,107.8
1993,NBA,Charlotte Hornets,CHH,True,82,19755,44.1,93.3,0.472,41.2,84.2,0.49,18.8,25.2,0.744,16.4,29.1,45.5,27.6,7.3,5.3,15.1,23.3,109.7
1993,NBA,Chicago Bulls,CHI,True,82,19830,41.1,86.7,0.474,37.8,77.7,0.487,20.7,26.6,0.779,13.6,29.6,43.2,25.1,7.8,4.7,18.0,22.7,106.1
1993,NBA,Cleveland Cavaliers,CLE,True,82,19830,43.0,92.3,0.466,40.1,83.4,0.481,17.0,22.2,0.766,14.2,30.4,44.6,26.9,7.8,4.7,15.4,23.3,106.0
1993,NBA,Dallas Mavericks,DAL,False,82,19730,41.6,82.9,0.501,38.7,74.9,0.517,28.7,37.5,0.766,13.0,33.5,46.5,25.0,9.8,6.4,15.6,22.7,114.7
1993,NBA,Denver Nuggets,DEN,False,82,19830,40.3,87.5,0.461,37.6,79.6,0.472,23.0,30.5,0.754,14.1,30.4,44.4,22.9,9.1,6.1,16.3,24.0,106.3
1993,NBA,Detroit Pistons,DET,False,82,19780,43.2,89.9,0.481,39.8,79.9,0.499,19.0,25.9,0.736,14.3,31.8,46.1,26.6,8.1,4.7,15.9,23.5,108.9
1993,NBA,Golden State Warriors,GSW,False,82,19905,42.0,87.2,0.482,38.8,77.6,0.5,22.8,30.2,0.755,14.2,28.4,42.6,25.4,10.0,5.5,16.4,24.1,110.2
1993,NBA,Houston Rockets,HOU,True,82,19780,41.8,91.6,0.457,38.7,82.2,0.471,18.4,24.1,0.763,15.0,29.5,44.5,25.3,9.2,4.2,15.8,23.0,105.2
1993,NBA,Indiana Pacers,IND,True,82,19755,41.3,88.0,0.469,38.6,79.1,0.487,24.8,33.4,0.743,15.1,29.7,44.7,25.2,8.8,4.9,14.9,25.1,110.1
1993,NBA,Los Angeles Clippers,LAC,True,82,19805,40.5,86.2,0.47,37.1,76.6,0.485,22.7,29.8,0.763,14.4,29.8,44.2,24.1,9.4,5.5,17.7,21.7,107.1
1993,NBA,Los Angeles Lakers,LAL,True,82,19830,43.3,89.6,0.483,40.2,80.4,0.5,19.2,25.8,0.746,14.6,30.3,44.9,26.8,8.6,4.8,16.8,23.6,108.9
1993,NBA,Miami Heat,MIA,False,82,20005,41.0,86.1,0.476,37.6,76.2,0.494,23.6,30.6,0.77,13.1,30.7,43.8,24.9,8.3,5.4,16.5,26.0,108.9
1993,NBA,Milwaukee Bucks,MIL,False,82,19730,41.8,86.6,0.483,38.4,76.7,0.501,23.1,30.8,0.748,16.1,30.4,46.4,26.4,9.8,5.8,18.7,22.9,110.1
1993,NBA,Minnesota Timberwolves,MIN,False,82,19855,42.8,87.8,0.488,40.1,80.3,0.5,23.6,31.1,0.758,14.5,30.0,44.5,27.6,9.5,6.4,15.9,24.1,111.8
1993,NBA,New Jersey Nets,NJN,True,82,19780,40.8,87.8,0.465,38.3,79.9,0.479,21.0,28.4,0.741,13.9,29.6,43.6,22.6,9.9,5.3,16.5,23.8,105.2
1993,NBA,New York Knicks,NYK,True,82,19930,36.0,84.4,0.426,33.0,74.8,0.442,24.8,32.9,0.755,13.1,29.6,42.8,21.1,8.4,4.9,17.3,25.6,99.7
1993,NBA,Orlando Magic,ORL,False,82,19880,41.5,91.0,0.456,38.4,81.5,0.471,21.1,28.9,0.729,14.6,28.5,43.1,26.2,9.0,5.0,14.0,24.8,107.1
1993,NBA,Philadelphia 76ers,PHI,False,82,19930,44.8,92.3,0.486,41.4,82.7,0.5,17.3,23.0,0.755,15.4,32.2,47.6,29.4,9.6,6.0,15.8,21.9,110.4
1993,NBA,Phoenix Suns,PHO,True,82,19730,42.7,89.1,0.479,39.6,79.9,0.496,18.3,25.3,0.723,13.6,28.2,41.9,25.7,8.6,6.2,16.2,24.9,106.7
1993,NBA,Portland Trail Blazers,POR,True,82,19905,40.6,86.7,0.468,37.2,76.8,0.485,20.6,27.1,0.76,12.4,30.8,43.2,25.1,7.9,5.5,17.1,25.4,105.2
1993,NBA,Sacramento Kings,SAC,False,82,19780,41.2,84.6,0.487,38.6,76.4,0.506,24.7,32.6,0.758,13.7,30.8,44.5,25.0,9.2,6.6,17.6,24.2,109.6
1993,NBA,San Antonio Spurs,SAS,True,82,19855,41.7,90.9,0.458,38.3,81.5,0.47,20.1,26.0,0.772,13.7,30.3,44.0,24.1,8.3,4.7,14.3,25.3,106.8
1993,NBA,Seattle SuperSonics,SEA,True,82,19780,39.7,84.7,0.469,36.3,74.5,0.487,22.1,29.0,0.759,13.6,28.1,41.6,23.2,8.3,5.1,19.2,23.4,104.9
1993,NBA,Utah Jazz,UTA,True,82,19755,41.0,87.7,0.467,37.6,77.2,0.487,21.9,29.5,0.744,14.1,29.1,43.2,24.3,8.2,5.9,16.2,24.8,107.4
1993,NBA,Washington Bullets,WSB,False,82,19805,44.1,89.5,0.493,41.2,80.7,0.51,19.6,26.1,0.749,14.1,31.7,45.8,25.6,8.9,5.3,15.9,22.6,110.8
1992,NBA,Atlanta Hawks,ATL,False,82,19905,43.4,90.5,0.48,40.3,81.5,0.495,18.9,24.7,0.766,14.3,31.4,45.7,26.7,8.8,4.8,15.4,21.3,108.9
1992,NBA,Boston Celtics,BOS,True,82,19780,42.1,92.4,0.456,39.5,84.1,0.47,20.3,26.4,0.768,14.9,29.6,44.5,24.4,8.6,5.2,14.1,20.7,107.0
1992,NBA,Charlotte Hornets,CHH,False,82,19805,44.3,89.3,0.496,41.9,81.8,0.512,19.8,26.7,0.741,14.9,30.8,45.7,28.2,7.4,6.2,16.6,20.9,110.9
1992,NBA,Chicago Bulls,CHI,True,82,19830,41.1,89.4,0.46,38.3,80.9,0.473,19.6,25.4,0.768,13.9,27.8,41.7,23.6,8.1,4.5,16.5,23.1,104.5
1992,NBA,Cleveland Cavaliers,CLE,True,82,19805,44.6,94.9,0.47,42.1,87.5,0.482,16.5,21.5,0.769,15.8,30.3,46.1,27.5,8.3,5.3,14.7,23.9,108.2
1992,NBA,Dallas Mavericks,DAL,False,82,19755,42.6,90.7,0.47,40.3,83.0,0.485,23.5,30.5,0.77,14.9,33.9,48.7,24.9,9.3,5.9,13.6,22.3,111.1
1992,NBA,Denver Nuggets,DEN,False,82,19780,41.2,85.8,0.48,38.9,79.2,0.491,23.9,30.9,0.773,13.7,31.1,44.8,22.3,9.6,7.3,17.2,22.0,108.6
1992,NBA,Detroit Pistons,DET,True,82,19780,41.8,92.4,0.453,39.0,84.1,0.464,18.8,24.7,0.762,14.8,29.9,44.6,25.1,8.5,4.9,14.8,25.4,105.3
1992,NBA,Golden State Warriors,GSW,True,82,19880,42.2,87.6,0.482,39.2,78.6,0.499,22.5,29.9,0.75,15.5,28.4,43.9,24.8,9.3,5.1,17.7,23.6,109.9
1992,NBA,Houston Rockets,HOU,False,82,19880,43.0,92.9,0.463,40.6,85.6,0.474,19.4,25.2,0.77,15.6,30.5,46.2,27.0,9.4,4.9,14.9,21.2,108.0
1992,NBA,Indiana Pacers,IND,True,82,19955,41.6,88.8,0.468,39.0,81.1,0.481,24.0,31.9,0.752,15.1,28.2,43.3,26.3,9.9,4.7,15.1,24.1,109.9
1992,NBA,Los Angeles Clippers,LAC,True,82,19830,40.3,87.7,0.459,37.5,79.6,0.47,21.4,28.2,0.759,14.4,30.7,45.1,22.4,8.8,5.4,17.5,23.5,104.7
1992,NBA,Los Angeles Lakers,LAL,True,82,19830,44.6,92.9,0.48,42.3,85.1,0.498,17.4,22.8,0.762,16.2,31.2,47.4,28.4,7.8,5.1,16.4,24.0,108.9
